 # 
 # TITLE: The active lives of stars: a complete description of rotation and XUV evolution for F, G, K, and M dwarfs
 # AUTHORS: Johnstone, C. P., Bartel, M., Guedel, M.
 # DESCRIPTION: Rotaton and XUV evolution track
 # 
 # This file holds tracks for the following stellar parameters
 #   Stellar mass = 1.00 Msun
 #   Initial rotation rate = 0.20 OmegaSun
 # 
 # Percentile = (below slowest rotator in 150 Myr distribtuion)
 # (Note: this shows where this star is in the observed rotation distribution
 #        at 150 Myr for this mass)
 # 
 # The 5 Gyr habitable zone boundaries for this stellar mass are:-
 #    Recent Venus limit = 0.7922 AU
 #    Runaway Greenhouse limit = 1.0346 AU
 #    Moist Greenhouse limit = 1.0481 AU
 #    Maximum Greenhouse limit = 1.7773 AU
 #    Early Mars limit = 1.8585 AU
 # (Note: these are calculated using the relations of Kopparapu et al. 2013, ApJ, 765, 131 using
 #        stellar properties at 5 Gyr age from the models of Spada et al. 2013, ApJ, 776, 87)
 # 
 # The solar rotation rate, OmegaSun, is defined as 2.67e-6 rad/s
 # 
 # The data below gives:-
 # Column    Bytes     Units     Description:
 # 1         9-17      Myr       Age
 # 2         26-33     days      Rotation period
 # 3         41-49     OmegaSun  Surface rotation rate
 # 4         55-65     erg/s     X-ray luminosity
 # 5         71-81     erg/s     EUV luminosity (10 to 36 nm)
 # 6         87-97     erg/s     EUV luminosity (36 to 92 nm)
 # 7         103-113   erg/s     EUV luminosity (10 to 92 nm)
 # 8         119-129   erg/s     Ly-alpha luminosity
 # 
 # ---------------------------------------------------------------------
 # 
             1.0          136.18           0.200       0.275E+30       0.374E+30       0.554E+29       0.430E+30       0.473E+30 
             1.5          136.18           0.200       0.244E+30       0.320E+30       0.470E+29       0.367E+30       0.389E+30 
             2.0          136.18           0.200       0.117E+30       0.184E+30       0.278E+29       0.212E+30       0.266E+30 
             2.5          136.18           0.200       0.739E+29       0.129E+30       0.199E+29       0.149E+30       0.206E+30 
             3.0          136.18           0.200       0.527E+29       0.988E+29       0.155E+29       0.114E+30       0.170E+30 
             3.5          136.18           0.200       0.404E+29       0.803E+29       0.127E+29       0.929E+29       0.146E+30 
             4.0          136.18           0.200       0.318E+29       0.666E+29       0.106E+29       0.772E+29       0.127E+30 
             4.5          136.18           0.200       0.265E+29       0.577E+29       0.925E+28       0.669E+29       0.114E+30 
             5.0          136.18           0.200       0.220E+29       0.500E+29       0.807E+28       0.580E+29       0.103E+30 
             5.5          136.18           0.200       0.197E+29       0.457E+29       0.740E+28       0.531E+29       0.959E+29 
             6.0          136.18           0.200       0.170E+29       0.407E+29       0.663E+28       0.473E+29       0.883E+29 
             6.5          136.18           0.200       0.153E+29       0.374E+29       0.611E+28       0.435E+29       0.827E+29 
             7.0          136.18           0.200       0.140E+29       0.348E+29       0.570E+28       0.405E+29       0.783E+29 
             7.5          136.18           0.200       0.119E+29       0.308E+29       0.508E+28       0.358E+29       0.721E+29 
             8.0          136.18           0.200       0.111E+29       0.290E+29       0.481E+28       0.339E+29       0.689E+29 
             8.5          136.18           0.200       0.980E+28       0.265E+29       0.441E+28       0.309E+29       0.647E+29 
             9.0          136.18           0.200       0.931E+28       0.254E+29       0.423E+28       0.296E+29       0.625E+29 
             9.5          136.18           0.200       0.836E+28       0.234E+29       0.392E+28       0.273E+29       0.591E+29 
            10.0          136.18           0.200       0.762E+28       0.218E+29       0.367E+28       0.255E+29       0.563E+29 
            11.0          136.18           0.200       0.683E+28       0.200E+29       0.338E+28       0.234E+29       0.527E+29 
            12.0          136.18           0.200       0.591E+28       0.179E+29       0.304E+28       0.210E+29       0.489E+29 
            13.0          136.18           0.200       0.521E+28       0.163E+29       0.278E+28       0.191E+29       0.457E+29 
            14.0          136.18           0.200       0.468E+28       0.150E+29       0.257E+28       0.176E+29       0.432E+29 
            15.0          136.18           0.200       0.430E+28       0.141E+29       0.242E+28       0.165E+29       0.412E+29 
            16.0          128.92           0.211       0.417E+28       0.137E+29       0.235E+28       0.160E+29       0.402E+29 
            17.0          122.23           0.223       0.413E+28       0.135E+29       0.232E+28       0.158E+29       0.396E+29 
            18.0          116.17           0.234       0.418E+28       0.136E+29       0.233E+28       0.159E+29       0.394E+29 
            19.0          110.58           0.246       0.409E+28       0.133E+29       0.229E+28       0.156E+29       0.388E+29 
            20.0          105.38           0.258       0.412E+28       0.133E+29       0.229E+28       0.156E+29       0.387E+29 
            21.0          100.57           0.271       0.391E+28       0.129E+29       0.221E+28       0.151E+29       0.378E+29 
            22.0           96.06           0.284       0.382E+28       0.127E+29       0.218E+28       0.148E+29       0.375E+29 
            23.0           91.75           0.297       0.382E+28       0.126E+29       0.218E+28       0.148E+29       0.374E+29 
            24.0           87.62           0.311       0.362E+28       0.122E+29       0.211E+28       0.143E+29       0.367E+29 
            25.0           83.56           0.326       0.353E+28       0.120E+29       0.207E+28       0.141E+29       0.364E+29 
            26.0           79.50           0.343       0.326E+28       0.114E+29       0.197E+28       0.133E+29       0.354E+29 
            27.0           75.34           0.361       0.318E+28       0.112E+29       0.194E+28       0.131E+29       0.350E+29 
            28.0           71.06           0.383       0.299E+28       0.107E+29       0.186E+28       0.125E+29       0.339E+29 
            29.0           66.60           0.409       0.292E+28       0.104E+29       0.182E+28       0.122E+29       0.331E+29 
            30.0           62.19           0.438       0.284E+28       0.101E+29       0.176E+28       0.118E+29       0.320E+29 
            31.0           58.13           0.469       0.280E+28       0.986E+28       0.172E+28       0.116E+29       0.309E+29 
            32.0           54.73           0.498       0.289E+28       0.989E+28       0.171E+28       0.116E+29       0.303E+29 
            33.0           52.01           0.524       0.291E+28       0.979E+28       0.169E+28       0.115E+29       0.295E+29 
            34.0           49.92           0.546       0.305E+28       0.998E+28       0.172E+28       0.117E+29       0.293E+29 
