Time	semimajorax	separation	perihelion	perigee	orbital_period	eccentricity	semimajorax_sat	M_sat	plan_sat_am	axial_period	breakup_period	R_int	M_int	M_tot	T_surf	T_magma	T_eqm	T_skin	F_int	F_atm	F_net	F_olr	F_sct	F_ins	F_xuv	F_tidal	F_radio	gravity	Phi_global	RF_depth	M_core	M_mantle	M_planet	M_mantle_solid	M_mantle_liquid	Phi_global_vol	T_pot	M_star	R_star	age_star	T_star	p_obs	R_obs	rho_obs	transit_depth	eclipse_depth	bond_albedo	Imk2	esc_rate_total	p_xuv	R_xuv	ocean_areacov	ocean_maxdepth	M_atm	P_surf	atm_kg_per_mol	H2O_mol_atm	H2O_mol_solid	H2O_mol_liquid	H2O_mol_total	H2O_kg_atm	H2O_kg_solid	H2O_kg_liquid	H2O_kg_total	H2O_vmr	H2O_bar	CO2_mol_atm	CO2_mol_solid	CO2_mol_liquid	CO2_mol_total	CO2_kg_atm	CO2_kg_solid	CO2_kg_liquid	CO2_kg_total	CO2_vmr	CO2_bar	O2_mol_atm	O2_mol_solid	O2_mol_liquid	O2_mol_total	O2_kg_atm	O2_kg_solid	O2_kg_liquid	O2_kg_total	O2_vmr	O2_bar	H2_mol_atm	H2_mol_solid	H2_mol_liquid	H2_mol_total	H2_kg_atm	H2_kg_solid	H2_kg_liquid	H2_kg_total	H2_vmr	H2_bar	CH4_mol_atm	CH4_mol_solid	CH4_mol_liquid	CH4_mol_total	CH4_kg_atm	CH4_kg_solid	CH4_kg_liquid	CH4_kg_total	CH4_vmr	CH4_bar	CO_mol_atm	CO_mol_solid	CO_mol_liquid	CO_mol_total	CO_kg_atm	CO_kg_solid	CO_kg_liquid	CO_kg_total	CO_vmr	CO_bar	N2_mol_atm	N2_mol_solid	N2_mol_liquid	N2_mol_total	N2_kg_atm	N2_kg_solid	N2_kg_liquid	N2_kg_total	N2_vmr	N2_bar	NH3_mol_atm	NH3_mol_solid	NH3_mol_liquid	NH3_mol_total	NH3_kg_atm	NH3_kg_solid	NH3_kg_liquid	NH3_kg_total	NH3_vmr	NH3_bar	S2_mol_atm	S2_mol_solid	S2_mol_liquid	S2_mol_total	S2_kg_atm	S2_kg_solid	S2_kg_liquid	S2_kg_total	S2_vmr	S2_bar	SO2_mol_atm	SO2_mol_solid	SO2_mol_liquid	SO2_mol_total	SO2_kg_atm	SO2_kg_solid	SO2_kg_liquid	SO2_kg_total	SO2_vmr	SO2_bar	H2S_mol_atm	H2S_mol_solid	H2S_mol_liquid	H2S_mol_total	H2S_kg_atm	H2S_kg_solid	H2S_kg_liquid	H2S_kg_total	H2S_vmr	H2S_bar	SiO_mol_atm	SiO_mol_solid	SiO_mol_liquid	SiO_mol_total	SiO_kg_atm	SiO_kg_solid	SiO_kg_liquid	SiO_kg_total	SiO_vmr	SiO_bar	SiO2_mol_atm	SiO2_mol_solid	SiO2_mol_liquid	SiO2_mol_total	SiO2_kg_atm	SiO2_kg_solid	SiO2_kg_liquid	SiO2_kg_total	SiO2_vmr	SiO2_bar	MgO_mol_atm	MgO_mol_solid	MgO_mol_liquid	MgO_mol_total	MgO_kg_atm	MgO_kg_solid	MgO_kg_liquid	MgO_kg_total	MgO_vmr	MgO_bar	FeO2_mol_atm	FeO2_mol_solid	FeO2_mol_liquid	FeO2_mol_total	FeO2_kg_atm	FeO2_kg_solid	FeO2_kg_liquid	FeO2_kg_total	FeO2_vmr	FeO2_bar	H_kg_atm	H_kg_solid	H_kg_liquid	H_kg_total	O_kg_atm	O_kg_solid	O_kg_liquid	O_kg_total	C_kg_atm	C_kg_solid	C_kg_liquid	C_kg_total	N_kg_atm	N_kg_solid	N_kg_liquid	N_kg_total	S_kg_atm	S_kg_solid	S_kg_liquid	S_kg_total	Si_kg_atm	Si_kg_solid	Si_kg_liquid	Si_kg_total	Mg_kg_atm	Mg_kg_solid	Mg_kg_liquid	Mg_kg_total	Fe_kg_atm	Fe_kg_solid	Fe_kg_liquid	Fe_kg_total	Na_kg_atm	Na_kg_solid	Na_kg_liquid	Na_kg_total	wtg_surf	roche_limit	hill_radius	runtime
0.0000000000e+00	1.4959787070e+11	1.4959787070e+11	1.4959787070e+11	0.0000000000e+00	3.1558147273e+07	0.0000000000e+00	3.0000000000e+08	0.0000000000e+00	0.0000000000e+00	3.1558147273e+07	4.9919096308e+03	6.3129682693e+06	5.9720399529e+24	5.9720399529e+24	3.5846212329e+03	3.8200000000e+03	2.8727443632e+02	2.4156804370e+02	8.0000000000e+04	4.7075742188e+04	3.2924257812e+04	4.7232242188e+04	1.0096332550e+02	1.0298617485e+03	2.2221539966e-01	0.0000000000e+00	0.0000000000e+00	1.0001379663e+01	1.0000000000e+00	4.4999998080e-01	1.8828433452e+24	4.0891966077e+24	5.9735738874e+24	0.0000000000e+00	4.0891966077e+24	1.0070975589e+00	3.8649079898e+03	1.9884160000e+30	6.1657858222e+08	1.0000000000e+08	5.7221511211e+03	1.0000000000e-03	6.5471998657e+06	5.0813467750e+03	1.1275461541e-04	8.8033379973e-08	3.9214575291e-01	0.0000000000e+00	0.0000000000e+00	1.2029495979e-05	6.5579307800e+06	0.0000000000e+00	0.0000000000e+00	1.5339344992e+21	3.0633008545e+02	3.8534887200e-02	5.4219194287e+19	0.0000000000e+00	7.6828659659e+22	7.6882878853e+22	9.7677396646e+17	0.0000000000e+00	1.3840898158e+21	1.3850665897e+21	1.3620728506e-03	4.1724389270e-01	1.5261009820e+22	0.0000000000e+00	4.9433724317e+21	2.0204382251e+22	6.7163704216e+20	0.0000000000e+00	2.1755782072e+20	8.8919486288e+20	3.8338096722e-01	1.1744112445e+02	1.6154208779e+22	0.0000000000e+00	0.0000000000e+00	1.6154208779e+22	5.1691852671e+20	0.0000000000e+00	0.0000000000e+00	5.1691852671e+20	4.0581955319e-01	1.2431473840e+02	1.9161130210e+18	0.0000000000e+00	0.0000000000e+00	1.9161130210e+18	3.8626539168e+15	0.0000000000e+00	0.0000000000e+00	3.8626539168e+15	4.8135822726e-05	1.4745450689e-02	4.9186256396e+06	0.0000000000e+00	1.3353144674e+05	5.0521570863e+06	7.8894755259e+04	0.0000000000e+00	2.1418444056e+03	8.1036599665e+04	1.2356374037e-16	3.7851291145e-14	4.9790992770e+21	0.0000000000e+00	6.2619293642e+20	5.6052922134e+21	1.3946457075e+20	0.0000000000e+00	1.7539664149e+19	1.5700423490e+20	1.2508293483e-01	3.8316666114e+01	2.7917663602e+20	0.0000000000e+00	1.2761714338e+19	2.9193835035e+20	7.8208542813e+18	0.0000000000e+00	3.5750666547e+17	8.1783609468e+18	7.0133634671e-03	2.1484042302e+00	7.6791130550e+14	0.0000000000e+00	0.0000000000e+00	7.6791130550e+14	1.3078297444e+13	0.0000000000e+00	0.0000000000e+00	1.3078297444e+13	1.9291159793e-08	5.9094626279e-06	4.1516630939e+19	0.0000000000e+00	1.1219947290e+22	1.1261463921e+22	2.6612160432e+18	0.0000000000e+00	7.1919862127e+20	7.2185983731e+20	1.0429641494e-03	3.1949129700e-01	3.0351091660e+21	0.0000000000e+00	0.0000000000e+00	3.0351091660e+21	1.9444730383e+20	0.0000000000e+00	0.0000000000e+00	1.9444730383e+20	7.6246795031e-02	2.3356687237e+01	1.2714768304e+17	0.0000000000e+00	0.0000000000e+00	1.2714768304e+17	4.3357359918e+15	0.0000000000e+00	0.0000000000e+00	4.3357359918e+15	3.1941530921e-06	9.7846518965e-04	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.1342743143e+17	0.0000000000e+00	1.5488657787e+20	1.5500000000e+20	9.2441846377e+20	0.0000000000e+00	1.3973782177e+21	2.3217966815e+21	2.4310395036e+20	0.0000000000e+00	6.6896049637e+19	3.1000000000e+20	7.8208865497e+18	0.0000000000e+00	3.5750666547e+17	8.1783932154e+18	9.8640699405e+19	0.0000000000e+00	7.1919862127e+20	8.1783932154e+20	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.9969650843e+02	5.5127942831e+08	1.4965462589e+09	1.1215768600e+02
0.0000000000e+00	1.4959787070e+11	1.4959787070e+11	1.4959787070e+11	3.0000000000e+08	3.1558147263e+07	0.0000000000e+00	3.0000000000e+08	0.0000000000e+00	0.0000000000e+00	3.1558147263e+07	4.9919096308e+03	6.3129682693e+06	5.9720399529e+24	5.9733309707e+24	3.5846166399e+03	3.8200000000e+03	2.8727443632e+02	2.4156804370e+02	4.7075740000e+04	4.7076699219e+04	-9.6093750000e-01	4.7233199219e+04	1.0096372223e+02	1.0298617485e+03	2.2221539966e-01	0.0000000000e+00	0.0000000000e+00	1.0001379663e+01	1.0000000000e+00	4.4999998080e-01	1.8828433452e+24	4.0891966077e+24	5.9735738874e+24	0.0000000000e+00	4.0891966077e+24	1.0070975589e+00	3.8649079898e+03	1.9884160000e+30	6.1657858222e+08	1.0000000000e+08	5.7221511211e+03	1.0000000000e-03	6.5471995585e+06	5.0813474902e+03	1.1275460483e-04	8.8035157830e-08	3.9214730263e-01	0.0000000000e+00	0.0000000000e+00	1.2029495980e-05	6.5579304908e+06	0.0000000000e+00	0.0000000000e+00	1.5339344993e+21	3.0633008546e+02	3.8534887204e-02	5.4219190571e+19	0.0000000000e+00	7.6828657030e+22	7.6882876220e+22	9.7677389950e+17	0.0000000000e+00	1.3840897684e+21	1.3850665423e+21	1.3620727573e-03	4.1724386414e-01	1.5261009820e+22	0.0000000000e+00	4.9433724323e+21	2.0204382252e+22	6.7163704216e+20	0.0000000000e+00	2.1755782074e+20	8.8919486290e+20	3.8338096724e-01	1.1744112446e+02	1.6154208777e+22	0.0000000000e+00	0.0000000000e+00	1.6154208777e+22	5.1691852665e+20	0.0000000000e+00	0.0000000000e+00	5.1691852665e+20	4.0581955317e-01	1.2431473840e+02	1.9161128897e+18	0.0000000000e+00	0.0000000000e+00	1.9161128897e+18	3.8626536520e+15	0.0000000000e+00	0.0000000000e+00	3.8626536520e+15	4.8135819429e-05	1.4745449679e-02	4.9186249663e+06	0.0000000000e+00	1.3353142847e+05	5.0521563948e+06	7.8894744460e+04	0.0000000000e+00	2.1418441127e+03	8.1036588572e+04	1.2356372346e-16	3.7851285968e-14	4.9790992770e+21	0.0000000000e+00	6.2619293648e+20	5.6052922135e+21	1.3946457075e+20	0.0000000000e+00	1.7539664151e+19	1.5700423490e+20	1.2508293484e-01	3.8316666118e+01	2.7917663610e+20	0.0000000000e+00	1.2761714343e+19	2.9193835045e+20	7.8208542838e+18	0.0000000000e+00	3.5750666562e+17	8.1783609494e+18	7.0133634697e-03	2.1484042310e+00	7.6791122674e+14	0.0000000000e+00	0.0000000000e+00	7.6791122674e+14	1.3078296103e+13	0.0000000000e+00	0.0000000000e+00	1.3078296103e+13	1.9291157816e-08	5.9094620224e-06	4.1516631024e+19	0.0000000000e+00	1.1219947302e+22	1.1261463933e+22	2.6612160486e+18	0.0000000000e+00	7.1919862204e+20	7.2185983809e+20	1.0429641516e-03	3.1949129768e-01	3.0351091689e+21	0.0000000000e+00	0.0000000000e+00	3.0351091689e+21	1.9444730402e+20	0.0000000000e+00	0.0000000000e+00	1.9444730402e+20	7.6246795109e-02	2.3356687262e+01	1.2714767446e+17	0.0000000000e+00	0.0000000000e+00	1.2714767446e+17	4.3357356992e+15	0.0000000000e+00	0.0000000000e+00	4.3357356992e+15	3.1941528768e-06	9.7846512373e-04	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.1342742365e+17	0.0000000000e+00	1.5488657257e+20	1.5500000000e+20	9.2441846378e+20	0.0000000000e+00	1.3973781757e+21	2.3217966395e+21	2.4310395036e+20	0.0000000000e+00	6.6896049644e+19	3.1000000000e+20	7.8208865522e+18	0.0000000000e+00	3.5750666562e+17	8.1783932154e+18	9.8640699501e+19	0.0000000000e+00	7.1919862204e+20	8.1783932154e+20	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.9969605990e+02	5.5127942831e+08	1.4965462589e+09	1.7595040600e+02
0.0000000000e+00	1.4959787070e+11	1.4959787070e+11	1.4959787070e+11	3.0000000000e+08	3.1558147263e+07	0.0000000000e+00	3.0000000000e+08	0.0000000000e+00	0.0000000000e+00	3.1558147263e+07	4.9919096308e+03	6.3129682693e+06	5.9720399529e+24	5.9733309707e+24	3.5846166009e+03	3.8200000000e+03	2.8727443632e+02	2.4156804370e+02	4.7076700000e+04	4.7076699219e+04	0.0000000000e+00	4.7233199219e+04	1.0096372223e+02	1.0298617485e+03	2.2221539966e-01	0.0000000000e+00	0.0000000000e+00	1.0001379663e+01	1.0000000000e+00	4.4999998080e-01	1.8828433452e+24	4.0891966077e+24	5.9735738874e+24	0.0000000000e+00	4.0891966077e+24	1.0070975589e+00	3.8649079898e+03	1.9884160000e+30	6.1657858222e+08	1.0000000000e+08	5.7221511211e+03	1.0000000000e-03	6.5471995559e+06	5.0813474962e+03	1.1275460474e-04	8.8035157830e-08	3.9214730263e-01	0.0000000000e+00	0.0000000000e+00	1.2029495980e-05	6.5579304884e+06	0.0000000000e+00	0.0000000000e+00	1.5339344993e+21	3.0633008546e+02	3.8534887204e-02	5.4219190574e+19	0.0000000000e+00	7.6828657032e+22	7.6882876222e+22	9.7677389956e+17	0.0000000000e+00	1.3840897685e+21	1.3850665424e+21	1.3620727574e-03	4.1724386417e-01	1.5261009819e+22	0.0000000000e+00	4.9433724322e+21	2.0204382252e+22	6.7163704215e+20	0.0000000000e+00	2.1755782074e+20	8.8919486289e+20	3.8338096724e-01	1.1744112446e+02	1.6154208777e+22	0.0000000000e+00	0.0000000000e+00	1.6154208777e+22	5.1691852665e+20	0.0000000000e+00	0.0000000000e+00	5.1691852665e+20	4.0581955317e-01	1.2431473840e+02	1.9161128898e+18	0.0000000000e+00	0.0000000000e+00	1.9161128898e+18	3.8626536522e+15	0.0000000000e+00	0.0000000000e+00	3.8626536522e+15	4.8135819432e-05	1.4745449680e-02	4.9186249668e+06	0.0000000000e+00	1.3353142849e+05	5.0521563953e+06	7.8894744468e+04	0.0000000000e+00	2.1418441129e+03	8.1036588581e+04	1.2356372348e-16	3.7851285972e-14	4.9790992770e+21	0.0000000000e+00	6.2619293648e+20	5.6052922134e+21	1.3946457075e+20	0.0000000000e+00	1.7539664151e+19	1.5700423490e+20	1.2508293484e-01	3.8316666118e+01	2.7917663602e+20	0.0000000000e+00	1.2761714340e+19	2.9193835036e+20	7.8208542815e+18	0.0000000000e+00	3.5750666552e+17	8.1783609470e+18	7.0133634678e-03	2.1484042304e+00	7.6791122670e+14	0.0000000000e+00	0.0000000000e+00	7.6791122670e+14	1.3078296102e+13	0.0000000000e+00	0.0000000000e+00	1.3078296102e+13	1.9291157815e-08	5.9094620221e-06	4.1516631026e+19	0.0000000000e+00	1.1219947302e+22	1.1261463933e+22	2.6612160488e+18	0.0000000000e+00	7.1919862206e+20	7.2185983811e+20	1.0429641516e-03	3.1949129770e-01	3.0351091690e+21	0.0000000000e+00	0.0000000000e+00	3.0351091690e+21	1.9444730402e+20	0.0000000000e+00	0.0000000000e+00	1.9444730402e+20	7.6246795111e-02	2.3356687262e+01	1.2714767447e+17	0.0000000000e+00	0.0000000000e+00	1.2714767447e+17	4.3357356996e+15	0.0000000000e+00	0.0000000000e+00	4.3357356996e+15	3.1941528771e-06	9.7846512381e-04	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.1342742366e+17	0.0000000000e+00	1.5488657258e+20	1.5500000000e+20	9.2441846377e+20	0.0000000000e+00	1.3973781757e+21	2.3217966395e+21	2.4310395036e+20	0.0000000000e+00	6.6896049643e+19	3.1000000000e+20	7.8208865499e+18	0.0000000000e+00	3.5750666552e+17	8.1783932154e+18	9.8640699504e+19	0.0000000000e+00	7.1919862206e+20	8.1783932154e+20	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.9969605610e+02	5.5127942831e+08	1.4965462589e+09	2.3983842700e+02
0.0000000000e+00	1.4959787070e+11	1.4959787070e+11	1.4959787070e+11	3.0000000000e+08	3.1558147263e+07	0.0000000000e+00	3.0000000000e+08	0.0000000000e+00	0.0000000000e+00	3.1558147263e+07	4.9919096308e+03	6.3129682693e+06	5.9720399529e+24	5.9733309707e+24	3.5846165831e+03	3.8200000000e+03	2.8727443632e+02	2.4156804370e+02	4.7076700000e+04	4.7076683594e+04	1.5625000000e-02	4.7233183594e+04	1.0096372223e+02	1.0298617485e+03	2.2221539966e-01	0.0000000000e+00	0.0000000000e+00	1.0001379663e+01	1.0000000000e+00	4.4999998080e-01	1.8828433452e+24	4.0891966077e+24	5.9735738874e+24	0.0000000000e+00	4.0891966077e+24	1.0070975589e+00	3.8649079898e+03	1.9884160000e+30	6.1657858222e+08	1.0000000000e+08	5.7221511211e+03	1.0000000000e-03	6.5471995548e+06	5.0813474988e+03	1.1275460471e-04	8.8035129409e-08	3.9214730263e-01	0.0000000000e+00	0.0000000000e+00	1.2029495981e-05	6.5579304873e+06	0.0000000000e+00	0.0000000000e+00	1.5339344995e+21	3.0633008550e+02	3.8534887196e-02	5.4219201751e+19	0.0000000000e+00	7.6828664943e+22	7.6882884145e+22	9.7677410093e+17	0.0000000000e+00	1.3840899110e+21	1.3850666851e+21	1.3620730377e-03	4.1724395010e-01	1.5261009820e+22	0.0000000000e+00	4.9433724315e+21	2.0204382252e+22	6.7163704219e+20	0.0000000000e+00	2.1755782071e+20	8.8919486290e+20	3.8338096713e-01	1.1744112444e+02	1.6154208780e+22	0.0000000000e+00	0.0000000000e+00	1.6154208780e+22	5.1691852676e+20	0.0000000000e+00	0.0000000000e+00	5.1691852676e+20	4.0581955312e-01	1.2431473840e+02	1.9161132848e+18	0.0000000000e+00	0.0000000000e+00	1.9161132848e+18	3.8626544486e+15	0.0000000000e+00	0.0000000000e+00	3.8626544486e+15	4.8135829339e-05	1.4745452717e-02	4.9186269931e+06	0.0000000000e+00	1.3353148347e+05	5.0521584765e+06	7.8894776969e+04	0.0000000000e+00	2.1418449948e+03	8.1036621964e+04	1.2356377433e-16	3.7851301557e-14	4.9790992773e+21	0.0000000000e+00	6.2619293639e+20	5.6052922137e+21	1.3946457076e+20	0.0000000000e+00	1.7539664148e+19	1.5700423490e+20	1.2508293480e-01	3.8316666112e+01	2.7917663591e+20	0.0000000000e+00	1.2761714332e+19	2.9193835024e+20	7.8208542784e+18	0.0000000000e+00	3.5750666530e+17	8.1783609437e+18	7.0133634626e-03	2.1484042291e+00	7.6791146385e+14	0.0000000000e+00	0.0000000000e+00	7.6791146385e+14	1.3078300141e+13	0.0000000000e+00	0.0000000000e+00	1.3078300141e+13	1.9291163766e-08	5.9094638459e-06	4.1516630950e+19	0.0000000000e+00	1.1219947291e+22	1.1261463922e+22	2.6612160439e+18	0.0000000000e+00	7.1919862133e+20	7.2185983737e+20	1.0429641494e-03	3.1949129705e-01	3.0351091666e+21	0.0000000000e+00	0.0000000000e+00	3.0351091666e+21	1.9444730387e+20	0.0000000000e+00	0.0000000000e+00	1.9444730387e+20	7.6246795024e-02	2.3356687239e+01	1.2714770056e+17	0.0000000000e+00	0.0000000000e+00	1.2714770056e+17	4.3357365890e+15	0.0000000000e+00	0.0000000000e+00	4.3357365890e+15	3.1941535313e-06	9.7846532432e-04	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.1342744704e+17	0.0000000000e+00	1.5488658853e+20	1.5500000000e+20	9.2441846397e+20	0.0000000000e+00	1.3973783023e+21	2.3217967662e+21	2.4310395037e+20	0.0000000000e+00	6.6896049633e+19	3.1000000000e+20	7.8208865468e+18	0.0000000000e+00	3.5750666530e+17	8.1783932154e+18	9.8640699424e+19	0.0000000000e+00	7.1919862133e+20	8.1783932154e+20	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.9969605444e+02	5.5127942831e+08	1.4965462589e+09	3.0365958000e+02
