 # 
 # TITLE: The active lives of stars: a complete description of rotation and XUV evolution for F, G, K, and M dwarfs
 # AUTHORS: Johnstone, C. P., Bartel, M., Guedel, M.
 # DESCRIPTION: Rotaton and XUV evolution track
 # 
 # This file holds tracks for the following stellar parameters
 #   Stellar mass = 0.34 Msun
 #   Initial rotation rate = 18.41 OmegaSun
 # 
 # Percentile = 94.6
 # (Note: this shows where this star is in the observed rotation distribution
 #        at 150 Myr for this mass)
 # 
 # The 5 Gyr habitable zone boundaries for this stellar mass are:-
 #    Recent Venus limit = 0.1001 AU
 #    Runaway Greenhouse limit = 0.1355 AU
 #    Moist Greenhouse limit = 0.1324 AU
 #    Maximum Greenhouse limit = 0.2626 AU
 #    Early Mars limit = 0.2728 AU
 # (Note: these are calculated using the relations of Kopparapu et al. 2013, ApJ, 765, 131 using
 #        stellar properties at 5 Gyr age from the models of Spada et al. 2013, ApJ, 776, 87)
 # 
 # The solar rotation rate, OmegaSun, is defined as 2.67e-6 rad/s
 # 
 # The data below gives:-
 # Column    Bytes     Units     Description:
 # 1         9-17      Myr       Age
 # 2         26-33     days      Rotation period
 # 3         41-49     OmegaSun  Surface rotation rate
 # 4         55-65     erg/s     X-ray luminosity
 # 5         71-81     erg/s     EUV luminosity (10 to 36 nm)
 # 6         87-97     erg/s     EUV luminosity (36 to 92 nm)
 # 7         103-113   erg/s     EUV luminosity (10 to 92 nm)
 # 8         119-129   erg/s     Ly-alpha luminosity
 # 
 # ---------------------------------------------------------------------
 # 
             1.0            1.48          18.409       0.860E+30       0.638E+30       0.852E+29       0.723E+30       0.451E+30 
             1.5            1.48          18.409       0.679E+30       0.505E+30       0.675E+29       0.573E+30       0.358E+30 
             2.0            1.48          18.409       0.570E+30       0.425E+30       0.568E+29       0.482E+30       0.302E+30 
             2.5            1.48          18.409       0.497E+30       0.372E+30       0.496E+29       0.421E+30       0.264E+30 
             3.0            1.48          18.409       0.444E+30       0.332E+30       0.444E+29       0.376E+30       0.236E+30 
             3.5            1.40          19.398       0.406E+30       0.303E+30       0.405E+29       0.343E+30       0.215E+30 
             4.0            1.32          20.693       0.376E+30       0.280E+30       0.374E+29       0.318E+30       0.199E+30 
             4.5            1.24          21.919       0.352E+30       0.262E+30       0.349E+29       0.297E+30       0.185E+30 
             5.0            1.18          23.066       0.332E+30       0.246E+30       0.328E+29       0.279E+30       0.174E+30 
             5.5            1.13          24.147       0.314E+30       0.233E+30       0.310E+29       0.264E+30       0.164E+30 
             6.0            1.08          25.184       0.299E+30       0.221E+30       0.295E+29       0.251E+30       0.155E+30 
             6.5            1.04          26.181       0.286E+30       0.211E+30       0.281E+29       0.239E+30       0.148E+30 
             7.0            1.00          27.150       0.274E+30       0.202E+30       0.269E+29       0.229E+30       0.141E+30 
             7.5            0.97          28.072       0.264E+30       0.194E+30       0.258E+29       0.220E+30       0.136E+30 
             8.0            0.94          28.948       0.254E+30       0.187E+30       0.249E+29       0.211E+30       0.130E+30 
             8.5            0.91          29.817       0.246E+30       0.180E+30       0.240E+29       0.204E+30       0.126E+30 
