 # 
 # TITLE: The active lives of stars: a complete description of rotation and XUV evolution for F, G, K, and M dwarfs
 # AUTHORS: Johnstone, C. P., Bartel, M., Guedel, M.
 # DESCRIPTION: Rotaton and XUV evolution track
 # 
 # This file holds tracks for the following stellar parameters
 #   Stellar mass = 1.09 Msun
 #   Initial rotation rate = 5.23 OmegaSun
 # 
 # Percentile = 49.4
 # (Note: this shows where this star is in the observed rotation distribution
 #        at 150 Myr for this mass)
 # 
 # The 5 Gyr habitable zone boundaries for this stellar mass are:-
 #    Recent Venus limit = 1.0238 AU
 #    Runaway Greenhouse limit = 1.3311 AU
 #    Moist Greenhouse limit = 1.3547 AU
 #    Maximum Greenhouse limit = 2.2758 AU
 #    Early Mars limit = 2.3799 AU
 # (Note: these are calculated using the relations of Kopparapu et al. 2013, ApJ, 765, 131 using
 #        stellar properties at 5 Gyr age from the models of Spada et al. 2013, ApJ, 776, 87)
 # 
 # The solar rotation rate, OmegaSun, is defined as 2.67e-6 rad/s
 # 
 # The data below gives:-
 # Column    Bytes     Units     Description:
 # 1         9-17      Myr       Age
 # 2         26-33     days      Rotation period
 # 3         41-49     OmegaSun  Surface rotation rate
 # 4         55-65     erg/s     X-ray luminosity
 # 5         71-81     erg/s     EUV luminosity (10 to 36 nm)
 # 6         87-97     erg/s     EUV luminosity (36 to 92 nm)
 # 7         103-113   erg/s     EUV luminosity (10 to 92 nm)
 # 8         119-129   erg/s     Ly-alpha luminosity
 # 
 # ---------------------------------------------------------------------
 # 
             1.0            5.21           5.226       0.554E+31       0.296E+31       0.374E+30       0.333E+31       0.153E+31 
             1.5            5.21           5.226       0.410E+31       0.223E+31       0.282E+30       0.251E+31       0.117E+31 
             2.0            5.21           5.226       0.326E+31       0.180E+31       0.229E+30       0.203E+31       0.963E+30 
             2.5            5.21           5.226       0.274E+31       0.154E+31       0.196E+30       0.173E+31       0.831E+30 
             3.0            5.21           5.226       0.239E+31       0.136E+31       0.173E+30       0.153E+31       0.739E+30 
             3.5            5.21           5.226       0.214E+31       0.122E+31       0.156E+30       0.138E+31       0.672E+30 
             4.0            5.21           5.226       0.195E+31       0.112E+31       0.143E+30       0.126E+31       0.620E+30 
             4.5            5.21           5.226       0.181E+31       0.104E+31       0.134E+30       0.118E+31       0.579E+30 
             5.0            5.21           5.226       0.170E+31       0.983E+30       0.126E+30       0.111E+31       0.547E+30 
             5.5            5.21           5.226       0.162E+31       0.936E+30       0.120E+30       0.106E+31       0.521E+30 
             6.0            5.09           5.349       0.156E+31       0.900E+30       0.115E+30       0.102E+31       0.500E+30 
             6.5            4.95           5.504       0.151E+31       0.872E+30       0.111E+30       0.984E+30       0.483E+30 
             7.0            4.83           5.640       0.148E+31       0.849E+30       0.108E+30       0.958E+30       0.469E+30 
             7.5            4.73           5.761       0.145E+31       0.830E+30       0.106E+30       0.936E+30       0.456E+30 
             8.0            4.64           5.872       0.143E+31       0.816E+30       0.104E+30       0.920E+30       0.446E+30 
             8.5            4.56           5.972       0.142E+31       0.804E+30       0.102E+30       0.906E+30       0.438E+30 
             9.0            4.49           6.062       0.141E+31       0.795E+30       0.101E+30       0.896E+30       0.431E+30 
             9.5            4.43           6.142       0.141E+31       0.789E+30       0.100E+30       0.890E+30       0.425E+30 
            10.0            4.38           6.212       0.142E+31       0.787E+30       0.999E+29       0.886E+30       0.420E+30 
            11.0            4.31           6.321       0.144E+31       0.785E+30       0.994E+29       0.884E+30       0.413E+30 
            12.0            4.27           6.384       0.147E+31       0.789E+30       0.997E+29       0.889E+30       0.409E+30 
            13.0            4.25           6.402       0.151E+31       0.800E+30       0.101E+30       0.901E+30       0.409E+30 
            14.0            4.27           6.373       0.157E+31       0.817E+30       0.103E+30       0.920E+30       0.411E+30 
            15.0            4.33           6.285       0.164E+31       0.840E+30       0.105E+30       0.945E+30       0.415E+30 
            16.0            4.44           6.132       0.173E+31       0.869E+30       0.109E+30       0.978E+30       0.423E+30 
            17.0            4.60           5.917       0.170E+31       0.861E+30       0.108E+30       0.969E+30       0.421E+30 
            18.0            4.72           5.766       0.140E+31       0.755E+30       0.954E+29       0.850E+30       0.393E+30 
            19.0            4.79           5.687       0.120E+31       0.681E+30       0.869E+29       0.768E+30       0.373E+30 
            20.0            4.78           5.697       0.944E+30       0.582E+30       0.752E+29       0.657E+30       0.344E+30 
            21.0            4.71           5.784       0.794E+30       0.519E+30       0.678E+29       0.587E+30       0.324E+30 
            22.0            4.60           5.919       0.632E+30       0.444E+30       0.588E+29       0.503E+30       0.298E+30 
            23.0            4.45           6.120       0.501E+30       0.377E+30       0.505E+29       0.428E+30       0.270E+30 
            24.0            4.23           6.435       0.404E+30       0.321E+30       0.434E+29       0.365E+30       0.243E+30 
