# Age[Myr]   Lxuv[erg.s-1]
1.518556521295780781e+00 5.649599505999821904e+30
1.531558654855741386e+00 5.543873364114146949e+30
1.544672114846256550e+00 5.438512698392380139e+30
1.557897854462741538e+00 5.378946729973374495e+30
1.571236835062038928e+00 5.333455108314961775e+30
1.584690026232278726e+00 5.287784240571058989e+30
1.598258405863369536e+00 5.241936054084367819e+30
1.611942960218072152e+00 5.141485093248654530e+30
1.625744684003703755e+00 5.025142956905591195e+30
1.639664580444420539e+00 4.909445231284982975e+30
1.653703661354150922e+00 4.794415672897217302e+30
1.667862947210152713e+00 4.723102407644903416e+30
1.682143467227169564e+00 4.660780161380171079e+30
1.696546259432256676e+00 4.598460924939266596e+30
1.711072370740225557e+00 4.536151593021903645e+30
1.725722857029757362e+00 4.472686349640601806e+30
1.740498783220131740e+00 4.409099084383934439e+30
1.755401223348643569e+00 4.345557921997462145e+30
1.770431260648685612e+00 4.282070399767436217e+30
1.785589987628463104e+00 4.264145112504608618e+30
1.800878506150419556e+00 4.250386414523594976e+30
1.816297927511338228e+00 4.236425842194486909e+30
1.831849372523099095e+00 4.222260042585750112e+30
1.847533971594160329e+00 4.151605462861550637e+30
1.863352864811736564e+00 4.076591232799732793e+30
1.879307202024647294e+00 4.001803948079213667e+30
1.895398142926912888e+00 3.927255745969051921e+30
1.911626857142043168e+00 3.858414658280969829e+30
1.927994524308069613e+00 3.790267326995450457e+30
1.944502334163270785e+00 3.722310098916074628e+30
1.961151486632660923e+00 3.654553932786829601e+30
1.977943191915224386e+00 3.623495181356517056e+30
1.994878670571857970e+00 3.596468754790704363e+30
2.011959153614109042e+00 3.569306639892377704e+30
2.029185882593645296e+00 3.542009236083257007e+30
2.046560109692519447e+00 3.475673387071664891e+30
2.064083097814162659e+00 3.405405249044954400e+30
2.081756120675195554e+00 3.335431237864267933e+30
2.099580462898024358e+00 3.265763759266098977e+30
2.117557420104193788e+00 3.230199705032918258e+30
2.135688299008576596e+00 3.197066321648558541e+30
2.153974417514366468e+00 3.163861709998361923e+30
2.172417104808852084e+00 3.130588173480081177e+30
2.191017701460049594e+00 3.097085987365801953e+30
2.209777559514134904e+00 3.063522143091940346e+30
2.228698042593744155e+00 3.029902577072524833e+30
2.247780525997061574e+00 2.996181551488806997e+30
2.267026396797805710e+00 2.961632750142438647e+30
2.286437053946062115e+00 2.927045471641484580e+30
2.306013908369947796e+00 2.892423138401188825e+30
2.325758383078180280e+00 2.857559243572805354e+30
2.345671913263528197e+00 2.821552154153915715e+30
2.365755946407106070e+00 2.785532185812982055e+30
2.386011942383607032e+00 2.749503131535143145e+30
2.406441373567409059e+00 2.713131920793220583e+30
2.427045724939618232e+00 2.675909293443121122e+30
2.447826494195983749e+00 2.638700420851776241e+30
2.468785191855773054e+00 2.601509983586238452e+30
2.489923341371585330e+00 2.564324819208877321e+30
2.511242479240060277e+00 2.527143450790067670e+30
2.532744155113582973e+00 2.489994116895369578e+30
2.554429931912913787e+00 2.452881715349630240e+30
2.576301385940816591e+00 2.415813415329291030e+30
2.598360106996607133e+00 2.378792265344399246e+30
2.620607698491724591e+00 2.341821059982135736e+30
2.643045777566302768e+00 2.304904914143175282e+30
2.665675975206679649e+00 2.297754267597519175e+30
2.688499936363971887e+00 2.297635084105332729e+30
2.711519320073655148e+00 2.297422662314121060e+30
2.734735799576129445e+00 2.295682324413008935e+30
2.758151062438353840e+00 2.251237123335959017e+30
2.781766810676535862e+00 2.206948990205868001e+30
2.805584760879811679e+00 2.162825325721774170e+30
2.829606644335043608e+00 2.120452466145705770e+30
2.853834207152655456e+00 2.082184560817916924e+30
2.878269210393575861e+00 2.044024488216341564e+30
2.902913430197213263e+00 2.005978427499833102e+30
2.927768657910576167e+00 1.985565353590378214e+30
2.952836700218502308e+00 1.978711129155877870e+30
2.978119379274948297e+00 1.971774587561172052e+30
3.003618532835462318e+00 1.964754640631287621e+30
3.029336014390752840e+00 1.928991745934338792e+30
3.055273693301444826e+00 1.889014285249376156e+30
3.081433454933920846e+00 1.849202519742008228e+30
3.107817200797383883e+00 1.816120568930846387e+30
3.134426848682093869e+00 1.809032163882109239e+30
3.161264332798730869e+00 1.801872231226888812e+30
3.188331603919009272e+00 1.794639984804074049e+30
3.215630629517493233e+00 1.771200621012104330e+30
3.243163393914573867e+00 1.735329286219455733e+30
3.270931898420722295e+00 1.699594565692756615e+30
3.298938161481982601e+00 1.664002838390607615e+30
3.327184218826650053e+00 1.657017220960622027e+30
3.355672123613271829e+00 1.651365975034520078e+30
3.384403946579871647e+00 1.645651476660473640e+30
3.413381776194498229e+00 1.629960197001787023e+30
3.442607718806991457e+00 1.597670234190063681e+30
3.472083898802105661e+00 1.565492644760142048e+30
3.501812458753955415e+00 1.533433167193784009e+30
3.531795559581708766e+00 1.524940378581813147e+30
3.562035380706689125e+00 1.521461541989312155e+30
3.592534120210783222e+00 1.517927499955410881e+30
3.623293994996239498e+00 1.506374438858780688e+30
3.654317240946772127e+00 1.476537615170522691e+30
3.685606113090103442e+00 1.446803394074869362e+30
3.717162885761899904e+00 1.417177096197916689e+30
3.748989852771046571e+00 1.412757568880814902e+30
3.781089327566408365e+00 1.414107917242817364e+30
3.813463643404977788e+00 1.415421759974462982e+30
3.846115153521503682e+00 1.405175852450207901e+30
3.879046231299500658e+00 1.374271763412708142e+30
3.912259270443785297e+00 1.343502076113340913e+30
3.945756685154500065e+00 1.312872998743831206e+30
3.979540910302543644e+00 1.289431297548412526e+30
4.013614401606586668e+00 1.266582287498738226e+30
4.047979635811593369e+00 1.243784309671594792e+30
4.082639110868809595e+00 1.232325632210814115e+30
4.117595346117351340e+00 1.230799912334023594e+30
4.152850882467362226e+00 1.229238998790662477e+30
4.188408282584657805e+00 1.224174435661106272e+30
4.224270131077028090e+00 1.201718952913630875e+30
4.260439034682101500e+00 1.179316937103175190e+30
4.296917622456851049e+00 1.156972005717616075e+30
4.333708545968647741e+00 1.137400801429898005e+30
4.370814479488022819e+00 1.118402911722514957e+30
4.408238120183082032e+00 1.099434100989070046e+30
4.445982188315509731e+00 1.090190649105364064e+30
4.484049427438330682e+00 1.089434386583106814e+30
4.522442604595315885e+00 1.088653167923965227e+30
4.561164510522155879e+00 1.083043266853553307e+30
4.600217959849255855e+00 1.064175392402376173e+30
4.639605791306354199e+00 1.045339690956699890e+30
4.679330867928894300e+00 1.026618550499133946e+30
4.719396077266075906e+00 1.010284023278383286e+30
4.759804331590776982e+00 9.939641439233276651e+29
4.800558568111268798e+00 9.776610449284673328e+29
4.841661749184657637e+00 9.765204536344019078e+29
4.883116862532245861e+00 9.783974693769602777e+29
4.924926921456733275e+00 9.802686976591742659e+29
4.967094965061185974e+00 9.690992344910926318e+29
5.009624058469988483e+00 9.514997231300442240e+29
5.052517293051618452e+00 9.339309475836369126e+29
5.095777786643394869e+00 9.180861937888124540e+29
5.139408683778052378e+00 9.036843504885323431e+29
5.183413155912330872e+00 8.892896727266191167e+29
5.227794401657547496e+00 8.754967634000940808e+29
5.272555647012027613e+00 8.624407472945324361e+29
5.317700145595641636e+00 8.493852562262299520e+29
5.363231178886285200e+00 8.426803788470641212e+29
5.409152056458442104e+00 8.460477979311976380e+29
5.455466116223695927e+00 8.494301101763960972e+29
5.502176724673381258e+00 8.462779118459584305e+29
5.549287277123326589e+00 8.317656330595085005e+29
5.596801197960582286e+00 8.172650659934190608e+29
5.644721940892376999e+00 8.036796173108391200e+29
5.693052989197181724e+00 7.915818365819250814e+29
5.741797855977847753e+00 7.794811106161949048e+29
5.790960084416997056e+00 7.678122612293243101e+29
5.840543248034602897e+00 7.567218058892142704e+29
5.890550950947678999e+00 7.456238348846001283e+29
5.940986828132296615e+00 7.350245866698293313e+29
5.991854545687789191e+00 7.248963966875418326e+29
6.043157801103275162e+00 7.147568690588317267e+29
6.094900323526356800e+00 7.050462412779330169e+29
6.147085874034214470e+00 6.955777102072413043e+29
6.199718245907038572e+00 6.860957233713849923e+29
6.252801264903673939e+00 6.770022434684892935e+29
6.306338789539764456e+00 6.680007948396365937e+29
6.360334711368192728e+00 6.589842405991487004e+29
6.414792955262003993e+00 6.631754017155032257e+29
6.469717479699619744e+00 6.676258189167103242e+29
6.525112277052613763e+00 6.691375750551313495e+29
6.580981373875946616e+00 6.596749461160720345e+29
6.637328831200573376e+00 6.501958121726268052e+29
6.694158744828687446e+00 6.412871777961683008e+29
6.751475245631404221e+00 6.329904139307130045e+29
6.809282499849088843e+00 6.246731690324046563e+29
6.867584709394107811e+00 6.168571984322451468e+29
6.926386112156298402e+00 6.091625447038200124e+29
6.985690982311060004e+00 6.015176346150286571e+29
7.045503630629950109e+00 5.943536647907208128e+29
7.105828404794068298e+00 5.871661753094885715e+29
7.166669689710126079e+00 5.802193286113625952e+29
7.228031907829095104e+00 5.735124985854003464e+29
7.289919519467702003e+00 5.667826180245986565e+29
7.352337023132698768e+00 5.607552850036903180e+29
7.415288955847750607e+00 5.547717829408630357e+29
7.478779893483291197e+00 5.489829898631969369e+29
7.542814451089102867e+00 5.435547184462776296e+29
7.607397283229836660e+00 5.381014126884115087e+29
7.672533084323255537e+00 5.334532351327845141e+29
7.738226588981508058e+00 5.289321869855137515e+29
7.804482572355325942e+00 5.200403690521568964e+29
7.871305850481030930e+00 5.035787990664694661e+29
7.938701280630660051e+00 4.871743955728888022e+29
8.006673761665009437e+00 4.815394321647613329e+29
8.075228234389784987e+00 4.768515567040734617e+29
8.144369681914643166e+00 4.723598779992267023e+29
8.214103130015450560e+00 4.680589773899898988e+29
8.284433647499659159e+00 4.637963048050701588e+29
8.355366346574639280e+00 4.599562762845707639e+29
8.426906383219332497e+00 4.560876604927195329e+29
8.499058957559080696e+00 4.527409137076611547e+29
8.571829314243512243e+00 4.495169127440501676e+29
8.645222742827819218e+00 4.469997854551183047e+29
8.719244578157294256e+00 4.452639909538839458e+29
8.793900200755013330e+00 4.411262531124262399e+29
8.869195037213005506e+00 4.276682241771131518e+29
8.945134560586659234e+00 4.142254704217847544e+29
9.021724290792635159e+00 4.113895022754395805e+29
9.098969795009978156e+00 4.089364943332314061e+29
9.176876688084849576e+00 4.073669897647740714e+29
9.255450632938712729e+00 4.060749120411627091e+29
9.334697340979849045e+00 3.991359793467420618e+29
9.414622572518590360e+00 3.880715239909223933e+29
9.495232137185981358e+00 3.812098443216396076e+29
9.576531894356151042e+00 3.798118027043549719e+29
9.658527753572107244e+00 3.759116921535287430e+29
9.741225674975350302e+00 3.667932086644971663e+29
9.824631669739160245e+00 3.596135206709908815e+29
9.908751800505427809e+00 3.585314239227480076e+29
9.993592181825405873e+00 3.581302199890901048e+29
1.007915898060413440e+01 3.606111808878985644e+29
1.016545841654878046e+01 3.606732799062402952e+29
1.025249676262060206e+01 3.495446942858741113e+29
1.034028034549107034e+01 3.391056392718161288e+29
1.042881554600161209e+01 3.316406778380809272e+29
1.051810879962749823e+01 3.260411075675695897e+29
1.060816659694558872e+01 3.265750294311440105e+29
1.069899548410621115e+01 3.247264377949506081e+29
1.079060206330884775e+01 3.175859667024055178e+29
1.088299299328212300e+01 3.108272714492007060e+29
1.097617498976785555e+01 3.046312082176848406e+29
1.107015482600910516e+01 3.026924478746491780e+29
1.116493933324258947e+01 3.042883406408486827e+29
1.126053540119518281e+01 3.004518961908874599e+29
1.135694997858481692e+01 2.943483235196773697e+29
1.145419007362543340e+01 2.889868447136192950e+29
1.155226275453647489e+01 2.837092349063479029e+29
1.165117515005671045e+01 2.788946779045804381e+29
1.175093444996229941e+01 2.742116419891126675e+29
1.185154790558947546e+01 2.698149163155865030e+29
1.195302283036160063e+01 2.657088029313448184e+29
1.205536660032085550e+01 2.617308358369792044e+29
1.215858665466422117e+01 2.581351338543746236e+29
1.226269049628442254e+01 2.546236155188985115e+29
1.236768569231512416e+01 2.514026845031013128e+29
1.247357987468107154e+01 2.484588377606265178e+29
1.258038074065282608e+01 2.456570879772636079e+29
1.268809605340622149e+01 2.435129126518590607e+29
1.279673364258678703e+01 2.418568450673031892e+29
1.290630140487866306e+01 2.409858142704207830e+29
1.301680730457882795e+01 2.332982135015459479e+29
1.312825937417580668e+01 2.263566345877783902e+29
1.324066571493366595e+01 2.255774040509958184e+29
1.335403449748080185e+01 2.200073107687464107e+29
1.346837396240398554e+01 2.145745460111060705e+29
1.358369242084716788e+01 2.151204330689341561e+29
1.369999825511570890e+01 2.104190690448728626e+29
1.381729991928573753e+01 2.042620933107984278e+29
1.393560593981850282e+01 1.988570281399397616e+29
1.405492491618027273e+01 1.941317408430169618e+29
1.417526552146733820e+01 1.897583616427942354e+29
1.429663650303656652e+01 1.857280884665070785e+29
1.441904668314104576e+01 1.823057526527573511e+29
1.454250495957156808e+01 1.791173046723410710e+29
1.466702030630321119e+01 1.762104086062005625e+29
1.479260177414774091e+01 1.736952495226082476e+29
1.491925849141149030e+01 1.648025522188485953e+29
1.504699966455882709e+01 1.602492259360889582e+29
1.517583457888150100e+01 1.578248477717841333e+29
1.530577259917334310e+01 1.538822570739025187e+29
1.543682317041123397e+01 1.459826425179539923e+29
1.556899581844142766e+01 1.439655497172236536e+29
1.570230015067208562e+01 1.359004134773256924e+29
1.583674585677156621e+01 1.332112852476463676e+29
1.597234270937287270e+01 1.260966059337261522e+29
1.610910056478382657e+01 1.220845910409889592e+29
1.624702936370359652e+01 1.173345354692957494e+29
1.638613913194535954e+01 1.113029125126607944e+29
1.652643998116488788e+01 1.093034258351157910e+29
1.666794210959566058e+01 1.034247145559925122e+29
1.681065580279008742e+01 9.753775361014019143e+28
1.695459143436730187e+01 9.061902236251108705e+28
1.709975946676697944e+01 8.607775898685902671e+28
1.724617045200994880e+01 8.104497756537048400e+28
1.739383503246530438e+01 7.294417087468488565e+28
1.754276394162375752e+01 6.921290164851986959e+28
1.769296800487800070e+01 6.172376011432497050e+28
1.784445814030949862e+01 5.694049429840726040e+28
1.799724535948224968e+01 5.353487556635362844e+28
1.815134076824296017e+01 4.742610697387980791e+28
1.830675556752857958e+01 4.500047623767188633e+28
1.846350105418024157e+01 3.960561804938527886e+28
1.862158862176454122e+01 3.630542178633455756e+28
1.878102976140165481e+01 3.344529309088665987e+28
1.894183606260074981e+01 2.892820472410643072e+28
1.910401921410219472e+01 2.726127558360825931e+28
1.926759100472727937e+01 2.402821829948174219e+28
1.943256332423527510e+01 2.189584395892155056e+28
1.959894816418742991e+01 1.989623656608934650e+28
1.976675761881877591e+01 1.821484722448359843e+28
1.993600388591713823e+01 1.718498074336917672e+28
2.010669926770997762e+01 1.618719512597566612e+28
2.027885617175833843e+01 1.594106726777046166e+28
2.045248711185886847e+01 1.565059756013915820e+28
2.062760470895354104e+01 1.532432639358121714e+28
2.080422169204681992e+01 1.471815130406010056e+28
2.098235089913106322e+01 1.415418347945436342e+28
2.116200527811960796e+01 1.497976478460215328e+28
2.134319788778810789e+01 1.518621356404678680e+28
2.152594189872345964e+01 1.482872409458129038e+28
2.171025059428148296e+01 1.615471991857059187e+28
2.189613737155217521e+01 1.630045574500017396e+28
2.208361574233368430e+01 1.639879671649276047e+28
2.227269933411442437e+01 1.676568990880672854e+28
2.246340189106359020e+01 1.813955755694749203e+28
2.265573727503037205e+01 1.813908081259728003e+28
2.284971946655123176e+01 1.827832763455283774e+28
2.304536256586651177e+01 1.848563398621585756e+28
2.324268079394499864e+01 1.903185040497078982e+28
2.344168849351783734e+01 1.966362786665331958e+28
2.364240013012097563e+01 1.998812097745294381e+28
2.384483029314682057e+01 2.071853390512682063e+28
2.404899369690444644e+01 2.061910342199632533e+28
2.425490518168929555e+01 2.087922551477051103e+28
2.446257971486202720e+01 2.083259315456870208e+28
2.467203239193618458e+01 2.100096699974037956e+28
2.488327843767566350e+01 2.205588209638278466e+28
2.509633320720126548e+01 2.220826877325094162e+28
2.531121218710704568e+01 2.135014175026051148e+28
2.552793099658570242e+01 2.108646162630489737e+28
2.574650538856405291e+01 2.145458569641448068e+28
2.596695125084826472e+01 2.097818539002255510e+28
2.618928460727837049e+01 2.067909480953158372e+28
2.641352161889325245e+01 2.045910110013945759e+28
2.663967858510523357e+01 2.027387672990939634e+28
2.686777194488508513e+01 2.010164034404550813e+28
2.709781827795656639e+01 1.993724559695919316e+28
2.732983430600199881e+01 1.977892045887750132e+28
2.756383689387737235e+01 1.961677408304931880e+28
2.779984305083842600e+01 1.944738903918305936e+28
2.803786993177692821e+01 1.926763946444365857e+28
2.827793483846785350e+01 1.906496019732565315e+28
2.852005522082668421e+01 1.884477036870159274e+28
2.876424867817796738e+01 1.856573102023890762e+28
2.901053296053478192e+01 1.819310910041810155e+28
2.925892596988859395e+01 1.789118982705342686e+28
2.950944576151075438e+01 1.874582085449647245e+28
2.976211054526479671e+01 1.798586889586400795e+28
3.001693868693030609e+01 1.749458160976550413e+28
3.027394870953756367e+01 1.847962782312527165e+28
3.053315929471408907e+01 1.731262234573548034e+28
3.079458928404281792e+01 1.703890191026952181e+28
3.105825768043125379e+01 1.674554741203881467e+28
3.132418364949301548e+01 1.700577478859768800e+28
3.159238652094084188e+01 1.643905320900069056e+28
3.186288578999186782e+01 1.603651607997739602e+28
3.213570111878426161e+01 1.611942874258072488e+28
3.241085233780696484e+01 1.568032376391626166e+28
3.268835944734065890e+01 1.635620302353172789e+28
3.296824261891181607e+01 1.547906269446227741e+28
3.325052219675887955e+01 1.520589296806224706e+28
3.353521869931098109e+01 1.516954448065116403e+28
3.382235282067965443e+01 1.576345074455914592e+28
3.411194543216259234e+01 1.492684157373295201e+28
3.440401758376127361e+01 1.526308820068690002e+28
3.469859050571059100e+01 1.552797415648778178e+28
3.499568561002232769e+01 1.517093462762383289e+28
3.529532449204137379e+01 1.481322841314380947e+28
3.559752893201577706e+01 1.466368255591793897e+28
3.590232089667949111e+01 1.451689992863373056e+28
3.620972254084928466e+01 1.436929906530990442e+28
3.651975620903537134e+01 1.425378351369043570e+28
3.683244443706518467e+01 1.416041835442346221e+28
3.714780995372169059e+01 1.406644759424447647e+28
3.746587568239543486e+01 1.397186979090015754e+28
3.778666474275106424e+01 1.387668347364090634e+28
3.811020045240734078e+01 1.380386375258073099e+28
3.843650632863264605e+01 1.374144795652606100e+28
3.876560609005391456e+01 1.367858607602268434e+28
3.909752365838098598e+01 1.361527594558294711e+28
3.943228316014534585e+01 1.355151539429711211e+28
3.976990892845378056e+01 1.348730226607353837e+28
4.011042550475743695e+01 1.342263438280512077e+28
4.045385764063510692e+01 1.344852995778492110e+28
4.080023029959307479e+01 1.351846007991818797e+28
4.114956865887903348e+01 1.358909631243532416e+28
4.150189811131257045e+01 1.366044635599689686e+28
4.185724426713071722e+01 1.373251806009026656e+28
4.221563295584988396e+01 1.380531930228401504e+28
4.257709022814283628e+01 1.387885806996862831e+28
4.294164235773251193e+01 1.395314250207605569e+28
4.330931584330213724e+01 1.402818072694691708e+28
4.368013741042078379e+01 1.410398108735251966e+28
4.405413401348637592e+01 1.406853774237148844e+28
4.443133283768480624e+01 1.402026103888346716e+28
4.481176130096629606e+01 1.397161388343445346e+28
4.519544705603787094e+01 1.392259392323051040e+28
4.558241799237362812e+01 1.387319880612316057e+28
4.597270223824224900e+01 1.382342615566493947e+28
4.636632816275105284e+01 1.377327358452325047e+28
4.676332437790848218e+01 1.372273874600769524e+28
4.716371974070364814e+01 1.367181925820898085e+28
4.756754335520429322e+01 1.362051271747602530e+28
4.797482457467164352e+01 1.356881677527132328e+28
4.838559300369480809e+01 1.351672903715382773e+28
4.879987850034206076e+01 1.346424711431169647e+28
4.921771117833147002e+01 1.342603063386255815e+28
4.963912140921970462e+01 1.339690253058346926e+28
5.006413982461003087e+01 1.336753884214142305e+28
5.049279731837830809e+01 1.333793781113521543e+28
5.092512504891890046e+01 1.330809767468188197e+28
5.136115444140983044e+01 1.327801665078936836e+28
5.180091719009642048e+01 1.324769295234750579e+28
5.224444526059549077e+01 1.321712478730191417e+28
5.269177089221868471e+01 1.318631035194392229e+28
5.314292660031632209e+01 1.315524782422504019e+28
5.359794517864023078e+01 1.312393537773586627e+28
5.405685970172779520e+01 1.309237118189445131e+28
5.451970352730643299e+01 1.306055338839265594e+28
5.498651029871762574e+01 1.302848013829705403e+28
5.545731394736286290e+01 1.299614957599774626e+28
5.593214869516983612e+01 1.296355981508600846e+28
5.641104905708039041e+01 1.293070897978372707e+28
5.689404984355859796e+01 1.290591625701073424e+28
5.738118616312198128e+01 1.293495017175651225e+28
5.787249342489269566e+01 1.296425683055993947e+28
5.836800734117176859e+01 1.299383899065654801e+28
5.886776393003492558e+01 1.302369942749581666e+28
5.937179951795051380e+01 1.305384094687740211e+28
5.988015074242051128e+01 1.308426638517496655e+28
6.039285455464278130e+01 1.311497862154884252e+28
6.090994822219801108e+01 1.314598054223994036e+28
6.143146933175772517e+01 1.317727509472851341e+28
6.195745579181689777e+01 1.321629078172407918e+28
6.248794583544923142e+01 1.325643249944203357e+28
6.302297802308675045e+01 1.329696034527397194e+28
6.356259124532191862e+01 1.333787832939864837e+28
6.410682472573492419e+01 1.337919052089102369e+28
6.465571802374516608e+01 1.342090102535643978e+28
6.520931103748597479e+01 1.346301400048018126e+28
6.576764400670528232e+01 1.350553365644077531e+28
6.633075751569028000e+01 1.354846424107368099e+28
6.689869249621800407e+01 1.359181006312145429e+28
6.747149023052962491e+01 1.363557546977148653e+28
6.804919235433226277e+01 1.367976487762112144e+28
6.863184085982450711e+01 1.369461990381962607e+28
6.921947809874924928e+01 1.364088174198545585e+28
6.981214678547205210e+01 1.358673583009819011e+28
7.040989000008582366e+01 1.353217969860901058e+28
7.101275119154288973e+01 1.347721086567641382e+28
7.162077418081207725e+01 1.342182685618969100e+28
7.223400316406525690e+01 1.336602519341456361e+28
7.285248271588883995e+01 1.330980340888230761e+28
7.347625779252440736e+01 1.325315901593568400e+28
7.410537373513621162e+01 1.319608955599664539e+28
7.473987627310751236e+01 1.313859254493974981e+28
7.537981152736374213e+01 1.308066553744528989e+28
7.602522601372537281e+01 1.302230605540308687e+28
7.667616664628950218e+01 1.296351165221900043e+28
7.733268074083908061e+01 1.290427986851871686e+28
7.799481601828281896e+01 1.284460826023022158e+28
7.866262060812364609e+01 1.278449439051940697e+28
7.933614305195774818e+01 1.277306841422458902e+28
8.001543230700205811e+01 1.279183129345915384e+28
8.070053774965336402e+01 1.281076579059838345e+28
8.139150917907787175e+01 1.282987356599964449e+28
8.208839682082999900e+01 1.284915628841334862e+28
8.279125133050392549e+01 1.286861565444575754e+28
8.350012379741525592e+01 1.288825337483912513e+28
8.421506574831533953e+01 1.290807117456788051e+28
8.493612915113544659e+01 1.292807080680806189e+28
8.566336641876561941e+01 1.294825402809315195e+28
8.639683041286328091e+01 1.296862262893689731e+28
8.713657444769630445e+01 1.298917840897875800e+28
8.788265229401800127e+01 1.300992319375824378e+28
8.863511818297639877e+01 1.303085882093907577e+28
8.939402681005508100e+01 1.305198715154654493e+28
9.015943333904944268e+01 1.307331006731556920e+28
9.093139340607704924e+01 1.309482947081832039e+28
9.170996312362058234e+01 1.311654728001308523e+28
9.249519908460733575e+01 1.313846543952616724e+28
9.328715836652244775e+01 1.316058590962716947e+28
9.408589853555859861e+01 1.318291067193740152e+28
9.489147765079916041e+01 1.318976315559104242e+28
9.570395426843906250e+01 1.316678642163298208e+28
9.652338744604170984e+01 1.314362007868328294e+28
9.734983674683056165e+01 1.312026263558403571e+28
9.818336224401956258e+01 1.309671259710256081e+28
9.902402452517925724e+01 1.307296845554532321e+28
9.987188469664167201e+01 1.304902869368217380e+28
1.007270043879405961e+02 1.302489178484491835e+28
1.015894457562929745e+02 1.300055619020669700e+28
1.024592714911155440e+02 1.297602036452978020e+28
1.033365448185824533e+02 1.295128274780742219e+28
1.042213295062209539e+02 1.292634177101693683e+28
1.051136898675459292e+02 1.290119585622863285e+28
1.060136907667370707e+02 1.287584341671708216e+28
1.069213976233489234e+02 1.285028285425875562e+28
1.078368764170721903e+02 1.282451255643851861e+28
1.087601936925248793e+02 1.279853090521784366e+28
1.096914165640915968e+02 1.277233627142573163e+28
1.106306127208013947e+02 1.274592701769785142e+28
1.115778504312476542e+02 1.271930149017134814e+28
1.125331985485521500e+02 1.269245802986560862e+28
1.134967265153672002e+02 1.266539496438335223e+28
1.144685043689250818e+02 1.263811061366903273e+28
1.154486027461285289e+02 1.261060329014533161e+28
1.164370928886851999e+02 1.258287128482742141e+28
1.174340466482860421e+02 1.255491289272743251e+28
1.184395364918277522e+02 1.258330005622032982e+28
1.194536355066820335e+02 1.275699022040911047e+28
1.204764174060053676e+02 1.287750743070556809e+28
1.215079565340990655e+02 1.293522518983984623e+28
1.225483278718127167e+02 1.299352951154660343e+28
1.235976070419943653e+02 1.304202446314243343e+28
1.246558703149874958e+02 1.308821720242571412e+28
1.257231946141744743e+02 1.313486296484840049e+28
1.267996575215699551e+02 1.318196659188353181e+28
1.278853372834572042e+02 1.323353531273580105e+28
1.289803128160776566e+02 1.328611380818986153e+28
1.300846637113668010e+02 1.333921391091994157e+28
1.311984702427394609e+02 1.339284126601076129e+28
1.323218133709247581e+02 1.344700159661228499e+28
1.334547747498506283e+02 1.344806241160474976e+28
1.345974367325810590e+02 1.330502010669811066e+28
1.357498823772990022e+02 1.316116623242696053e+28
1.369121954533460439e+02 1.301650288626298809e+28
1.380844604473107324e+02 1.287103241619317977e+28
1.392667625691698845e+02 1.272475738152255348e+28
1.404591877584822726e+02 1.257768067506932010e+28
