# Age[Myr]   Lxuv[erg.s-1]
1.369121954533460439e+02 2.174463888510398983e+28
1.380844604473107324e+02 2.143441673455999393e+28
1.392667625691698845e+02 2.161107081781833615e+28
1.404591877584822726e+02 2.165540555730839991e+28
1.416618226906348923e+02 2.117920832714247538e+28
1.428747547831456473e+02 2.082164509495231743e+28
1.440980722020138671e+02 2.092768699180650616e+28
1.453318638681316202e+02 2.108754618232557255e+28
1.465762194637462130e+02 2.140756022520374442e+28
1.478312294389788804e+02 2.135683964136390451e+28
1.490969850184021652e+02 2.063131914909957331e+28
1.503735782076643090e+02 2.031306562556215045e+28
1.516611018001854916e+02 2.038044416235350359e+28
1.529596493838962203e+02 2.046891387500085552e+28
1.542693153480429942e+02 2.056611725307572433e+28
1.555901948900486786e+02 2.003260383686198389e+28
1.569223840224318280e+02 1.981464396666096261e+28
1.582659795797885351e+02 2.048409022169724575e+28
1.596210792258244453e+02 2.028286080591720582e+28
1.609877814604625712e+02 1.953601548957271162e+28
1.623661856269960424e+02 1.954508982964699226e+28
1.637563919193125059e+02 1.955802641970816178e+28
1.651585013891762515e+02 1.957238058446069205e+28
1.665726159535729494e+02 1.958281792663583979e+28
1.679988384021205547e+02 1.959055468926698352e+28
1.694372724045367136e+02 1.959473478320215103e+28
1.708880225181771095e+02 1.959320351204537225e+28
1.723511941956349744e+02 1.958836558021472531e+28
1.738268937924061106e+02 1.957649269029537315e+28
1.753152285746198231e+02 1.955894368423901364e+28
1.768163067268351085e+02 1.953680259749020087e+28
1.783302373599073576e+02 1.950576043092834794e+28
1.798571305189150280e+02 1.947246803479185042e+28
1.813970971911616061e+02 1.942901986253161239e+28
1.829502493142423418e+02 1.938463975002685426e+28
1.845166997841808154e+02 1.933203182476668295e+28
1.860965624636350526e+02 1.927892461038346915e+28
1.876899521901734715e+02 1.921998236597645982e+28
1.892969847846250104e+02 1.916064932934310639e+28
1.909177770594936021e+02 1.945791442880385566e+28
1.925524468274520302e+02 1.980154884856151761e+28
1.942011129099047650e+02 1.979858503007368106e+28
1.958638951456248947e+02 1.964973128959930886e+28
1.975409143994650663e+02 1.952059458481709969e+28
1.992322925711420112e+02 1.941310003334081085e+28
2.009381526041006509e+02 1.930707965155249535e+28
2.026586184944455908e+02 1.921598357291945528e+28
2.043938152999576232e+02 1.912434433348249737e+28
2.061438691491830184e+02 1.925405204471149467e+28
2.079089072506007483e+02 1.953947590122908844e+28
2.096890579018734684e+02 1.981757539837517357e+28
2.114844504991636711e+02 1.967076795716074434e+28
2.132952155465513044e+02 1.952322154196529043e+28
2.151214846655107067e+02 1.937922423436711410e+28
2.169633906044818161e+02 1.927775845321623059e+28
2.188210672485189150e+02 1.917568770252386275e+28
2.206946496290214554e+02 1.914648779888708656e+28
2.225842739335538454e+02 1.930295142747470693e+28
2.244900775157346686e+02 1.946112004157580988e+28
2.264121989052334811e+02 1.960315294340601500e+28
2.283507778178301919e+02 1.949674818488839198e+28
2.303059551655754547e+02 1.938969750332932976e+28
2.322778730670322602e+02 1.928199987477950332e+28
2.342666748576054943e+02 1.935796777002154307e+28
2.362725050999654002e+02 1.947975140338778079e+28
2.382955095945451660e+02 1.960281145425452180e+28
2.403358353901522548e+02 1.972716217464444502e+28
2.423936307946466684e+02 1.989841047672246378e+28
2.444690453857259058e+02 2.007459319935709670e+28
2.465622300217966085e+02 2.025281591713545858e+28
2.486733368529392010e+02 2.042605236292491971e+28
2.508025193319713537e+02 2.029115764655481074e+28
2.529499322255963705e+02 2.015545949601640638e+28
2.551157316256567640e+02 2.001895736733941736e+28
2.573000749604794350e+02 1.990357402726290936e+28
2.595031210063186222e+02 2.001044639447504920e+28
2.617250298988975601e+02 2.011844420606482937e+28
2.639659631450468282e+02 2.022758047174869232e+28
2.662260836344487984e+02 2.033786837640248245e+28
2.685055556514710133e+02 2.046602054564211343e+28
2.708045448871123426e+02 2.061814871453459809e+28
2.731232184510453180e+02 2.077201094513311099e+28
2.754617448837635720e+02 2.092762898581041057e+28
2.778202941688322198e+02 2.108502489820262170e+28
2.801990377452429470e+02 2.116757539264422746e+28
2.825981485198800556e+02 2.103845688309770877e+28
2.850178008800818361e+02 2.090850679652440623e+28
2.874581707063210843e+02 2.077772320456147772e+28
2.899194353849886738e+02 2.064610425614008610e+28
2.924017738212869517e+02 2.053341805065378316e+28
2.949053664522347731e+02 2.062323162504302476e+28
2.974303952597811076e+02 2.071398008724946257e+28
2.999770437840386421e+02 2.080567426284629101e+28
3.025454971366173140e+02 2.089832511549495921e+28
3.051359420140844350e+02 2.099194375569663699e+28
3.077485667115347496e+02 2.108654143152571121e+28
3.103835611362753752e+02 2.103246226557771666e+28
3.130411168216365922e+02 2.096773586344078861e+28
3.157214269408800646e+02 2.090251044259649781e+28
3.184246863212578660e+02 2.083678278434921656e+28
3.211510914581603515e+02 2.077054966528862453e+28
3.239008405294054000e+02 2.070380786045260342e+28
3.266741334096422520e+02 2.075911885080514267e+28
3.294711716848789251e+02 2.083860456173337297e+28
3.322921586671416776e+02 2.091890727050575951e+28
3.351372994092387216e+02 2.100003632474580732e+28
3.380068007196839517e+02 2.108200119710700982e+28
3.409008711777148619e+02 2.116481148090360513e+28
3.438197211484604736e+02 2.124847688857044171e+28
3.467635627982306232e+02 2.136040810258091367e+28
3.497326101099375819e+02 2.148563948365452492e+28
3.527270788986547245e+02 2.161225567657908246e+28
3.557471868272958204e+02 2.174027384380896184e+28
3.587931534224423444e+02 2.186971139137056557e+28
3.618652000902985719e+02 2.200058596334021946e+28
3.649635501327857128e+02 2.213291544478974228e+28
3.680884287637732655e+02 2.212508199832383120e+28
3.712400631254475343e+02 2.205408644778468679e+28
3.744186823048288488e+02 2.198254299184138708e+28
3.776245173504139530e+02 2.191044811242311564e+28
3.808578012889769866e+02 2.183779828720387130e+28
3.841187691425059256e+02 2.176458998372195443e+28
3.874076579452861324e+02 2.169081966476299127e+28
3.907247067611300508e+02 2.165219670168648707e+28
3.940701567007524773e+02 2.174786998843426705e+28
3.974442509393032879e+02 2.184454955519661329e+28
4.008472347340334068e+02 2.194224723880334681e+28
4.042793554421290310e+02 2.204097503033868034e+28
4.077408625386893846e+02 2.214074508268947563e+28
4.112320076348613043e+02 2.224156970951607415e+28
4.147530444961279272e+02 2.234346139000969480e+28
4.183042290607530163e+02 2.241770596364255456e+28
4.218858194583914951e+02 2.236676111382021867e+28
4.254980760288422061e+02 2.231540506936693992e+28
4.291412613409783035e+02 2.226363480242984723e+28
4.328156402118314645e+02 2.221144727163852843e+28
4.365214797258405497e+02 2.215883942104675912e+28
4.402590492542661309e+02 2.210580817624885605e+28
4.440286204747683314e+02 2.205235045185922378e+28
4.478304673911621308e+02 2.199846314339077237e+28
4.516648663533232479e+02 2.201196071302862268e+28
4.555320960772828585e+02 2.208907552251625244e+28
4.594324376654851108e+02 2.216697370364584024e+28
4.633661746272181858e+02 2.224566409162355532e+28
4.673335928992316894e+02 2.232515563987321878e+28
4.713349808664996203e+02 2.240545741123950681e+28
4.753706293832096321e+02 2.248657858520645129e+28
4.794408317938838877e+02 2.256852846116222404e+28
4.835458839547105185e+02 2.265131645766616279e+28
4.876860842550481721e+02 2.272115647091067611e+28
4.918617336391122876e+02 2.268329303729545785e+28
4.960731356278611202e+02 2.264511605979287871e+28
5.003205963410356958e+02 2.260662306967165790e+28
5.046044245194393056e+02 2.256781157997859865e+28
5.089249315473570618e+02 2.252867908842054460e+28
5.132824314752004966e+02 2.248922307390754159e+28
5.176772410423328665e+02 2.244944100215663942e+28
5.221096797000903962e+02 2.240933031771767937e+28
5.265800696350111139e+02 2.236888845229893260e+28
5.310887357922415504e+02 2.232811281770934376e+28
5.356360058991646156e+02 2.236988354599808639e+28
5.402222104892197194e+02 2.243020619280622312e+28
5.448476829259284386e+02 2.249112176881628789e+28
5.495127594271266389e+02 2.255263667852827905e+28
5.542177790894003238e+02 2.261475740340422215e+28
5.589630839127441959e+02 2.267749050261207319e+28
5.637490188254067789e+02 2.274084261775466088e+28
5.685759317089721208e+02 2.280482047100911949e+28
5.734441734236440880e+02 2.286943086591389728e+28
5.783540978337497336e+02 2.293468069082672936e+28
5.833060618334620813e+02 2.300057691842130767e+28
5.883004253727382320e+02 2.302503594472393912e+28
5.933375514834943942e+02 2.299441047415828191e+28
5.984178063059791839e+02 2.296352792208149526e+28
6.035415591153969217e+02 2.293238619459063692e+28
6.087091823487482998e+02 2.290098318258829682e+28
6.139210516319011504e+02 2.286931676065271687e+28
6.191775458068944999e+02 2.283738478834049239e+28
6.244790469594736351e+02 2.280518510906118238e+28
6.298259404468727780e+02 2.287499306924798005e+28
6.352186149258117212e+02 2.295665498916351478e+28
6.406574623807561011e+02 2.303914517644983851e+28
6.461428781524076612e+02 2.312247294254044448e+28
6.516752609664408737e+02 2.320664771719268617e+28
6.572550129624863757e+02 2.329167905125272363e+28
6.628825397233578087e+02 2.337757661487117878e+28
6.685582503045447993e+02 2.346435020488810648e+28
6.742825572639301299e+02 2.355200974003585164e+28
6.800558766917881712e+02 2.364056526531173220e+28
6.858786282410277408e+02 2.367862841888445424e+28
6.917512351576925766e+02 2.365175405044296505e+28
6.976741243117411386e+02 2.362465360739946314e+28
7.036477262280432114e+02 2.359732523452316078e+28
7.096724751177143844e+02 2.356976706327456159e+28
7.157488089096465274e+02 2.354197721095126319e+28
7.218771692823542026e+02 2.351395378029353591e+28
7.280580016960773264e+02 2.348569486000531108e+28
7.342917554251570209e+02 2.345719852390547230e+28
7.405788835907085286e+02 2.342846283099498730e+28
7.469198431935237750e+02 2.339948582643957224e+28
7.533150951473334089e+02 2.337026554026841530e+28
7.597651043122752981e+02 2.334079998698938719e+28
7.662703395287006742e+02 2.331108716748995602e+28
7.728312736512494894e+02 2.330346945575996975e+28
7.794483835832189698e+02 2.334448693838390912e+28
7.861221503112409437e+02 2.338589031969372739e+28
7.928530589402251962e+02 2.342768350536723564e+28
7.996415987286341078e+02 2.346987044528968002e+28
8.064882631240419641e+02 2.351245513327133006e+28
8.133935497990033809e+02 2.355544160863530971e+28
8.203579606872282284e+02 2.359883395594668215e+28
8.273820020200629415e+02 2.364263630599158244e+28
8.344661843633009539e+02 2.368685283738917196e+28
8.416110226542749615e+02 2.373148777446584702e+28
8.488170362393001369e+02 2.377654539012569867e+28
8.560847489114212294e+02 2.382203000748809896e+28
8.634146889484859457e+02 2.386794599652405293e+28
8.708073891515450669e+02 2.391429777945969138e+28
8.782633868835770272e+02 2.396108982616757551e+28
8.857832241085619671e+02 2.400832666021957876e+28
8.933674474308553499e+02 2.405601285617111954e+28
9.010166081349333354e+02 2.410415304124130731e+28
9.087312622254618191e+02 2.409865499927777265e+28
9.165119704677108530e+02 2.408573939006071009e+28
9.243592984283162650e+02 2.407271267163709689e+28
9.322738165163852955e+02 2.405957388559996454e+28
9.402561000249747849e+02 2.404632206575336898e+28
9.483067291728847295e+02 2.403295623728172275e+28
9.564262891468488306e+02 2.401947541741302920e+28
9.646153701440669010e+02 2.400587861425627651e+28
9.728745674151016374e+02 2.399216482779686510e+28
9.812044813071656790e+02 2.397833304939814629e+28
9.896057173077166453e+02 2.396438226163475827e+28
9.980788860885245413e+02 2.395031143829234029e+28
1.006624603550016559e+03 2.393611954436713678e+28
1.015243490866065486e+03 2.392180553606580386e+28
1.023936174529138952e+03 2.390736836047297861e+28
1.032703286395832265e+03 2.389280695538509006e+28
1.041545463732819144e+03 2.387812024997471051e+28
1.050463349263127384e+03 2.386330716362785278e+28
1.059457591212915531e+03 2.384836660710689289e+28
1.068528843358545373e+03 2.383329748105567838e+28
1.077677765074125091e+03 2.381809867732885555e+28
1.086905021379433492e+03 2.380276907782933816e+28
1.096211282988255107e+03 2.378730755500715588e+28
1.105597226357155023e+03 2.380550600589384213e+28
1.115063533734600924e+03 2.383617461020801215e+28
1.124610893210616723e+03 2.386712517589140851e+28
1.134239998766749750e+03 2.389836045243665292e+28
1.143951550326537244e+03 2.392988321857839778e+28
1.153746253806377126e+03 2.396169628378104900e+28
1.163624821166838274e+03 2.399380248680785719e+28
1.173587970464426689e+03 2.402620469688944778e+28
1.183636425903754798e+03 2.405890581424772515e+28
1.193770917890199144e+03 2.409190877062424953e+28
1.203992183082989413e+03 2.412521652883467971e+28
1.214300964448753803e+03 2.415883208362859113e+28
1.224698011315523900e+03 2.419275846288149163e+28
1.235184079427198412e+03 2.422699872618061198e+28
1.245759930998495520e+03 2.426155596700295926e+28
1.256426334770328140e+03 2.429643331196070884e+28
1.267184066065700563e+03 2.433163392168262129e+28
1.278033906846062791e+03 2.436716099104632957e+28
1.288976645768148956e+03 2.440301775072521559e+28
1.300013078241302310e+03 2.443920746480824459e+28
1.311144006485288855e+03 2.447573343497702741e+28
1.322370239588628692e+03 2.451259899747700899e+28
1.333692593567377799e+03 2.454980752599477600e+28
1.345111891424461646e+03 2.458736243060338323e+28
1.356628963209493804e+03 2.462526715966837463e+28
1.368244646079110908e+03 2.466352519880008947e+28
1.379959784357823992e+03 2.470214007211168831e+28
1.391775229599385511e+03 2.474111534249612007e+28
1.403691840648709558e+03 2.474354282798250305e+28
1.415710483704266153e+03 2.473809888154073019e+28
1.427832032381066256e+03 2.473260719922684794e+28
1.440057367774159047e+03 2.472706735348479111e+28
1.452387378522668314e+03 2.472147891280663422e+28
1.464822960874419323e+03 2.471584144158708653e+28
1.477365018751017260e+03 2.471015450029487068e+28
1.490014463813637576e+03 2.470441764528133298e+28
1.502772215529225150e+03 2.469863042867950377e+28
1.515639201237360794e+03 2.469279239852975403e+28
1.528616356217660723e+03 2.468690309863331847e+28
1.541704623757754007e+03 2.468096206854133115e+28
1.554904955221881892e+03 2.467496884358963166e+28
1.568218310119978469e+03 2.466892295461516147e+28
1.581645656177507362e+03 2.466282392817179807e+28
1.595187969405732929e+03 2.465667128642806519e+28
1.608846234172695631e+03 2.465046454697413776e+28
1.622621443274760168e+03 2.464420322299145251e+28
1.636514598008771600e+03 2.463788682305919840e+28
1.650526708244865404e+03 2.463151485114224830e+28
1.664658792499832543e+03 2.462508680653308726e+28
1.678911878011181898e+03 2.461860218393058146e+28
1.693287000811799771e+03 2.461206047319962941e+28
1.707785205805258784e+03 2.460546115944931961e+28
1.722407546841769999e+03 2.459880372297438375e+28
1.737155086794777844e+03 2.459208763910510462e+28
1.752028897638247599e+03 2.458531237837620543e+28
1.767030060524542250e+03 2.457847740619408047e+28
1.782159665863038981e+03 2.457158218300530624e+28
1.797418813399380724e+03 2.456854626745491376e+28
1.812808612295415969e+03 2.456608306715698908e+28
1.828330181209821149e+03 2.456359758926146596e+28
1.843984648379407417e+03 2.456108962284071656e+28
1.859773151701158895e+03 2.455855895484612868e+28
1.875696838814901866e+03 2.455600537003361610e+28
1.891756867186751379e+03 2.455342865096817497e+28
1.907954404193241089e+03 2.455082857801307776e+28
1.924290627206177078e+03 2.454820492927021377e+28
1.940766723678217204e+03 2.454555748056852231e+28
1.957383891229180108e+03 2.454288600546832473e+28
1.974143337733127737e+03 2.454019027516910621e+28
1.991046281406116805e+03 2.453747005854559289e+28
2.008093950894780619e+03 2.453472512210308979e+28
2.025287585365629184e+03 2.453837848411873084e+28
2.042628434595122599e+03 2.454236115003413972e+28
2.060117759060514800e+03 2.454637800719486248e+28
2.077756830031467416e+03 2.455042934987833415e+28
2.095546929662488765e+03 2.455451547500434928e+28
2.113489351086083843e+03 2.455863668195204606e+28
2.131585398506780166e+03 2.456279327276757325e+28
2.149836387295921668e+03 2.456701255494208127e+28
2.168243644087272060e+03 2.457140456232678102e+28
2.186808506873489932e+03 2.457583433820096954e+28
2.205532325103286439e+03 2.458030220874571355e+28
2.224416459779639354e+03 2.458480850301845935e+28
2.243462283558625131e+03 2.458935355290649273e+28
2.262671180849240045e+03 2.459354084405870751e+28
2.282044547914018040e+03 2.459663896389334014e+28
2.301583792970517607e+03 2.459976323063518361e+28
2.321290336293727250e+03 2.460291386162010541e+28
2.341165610319200368e+03 2.460609107595518072e+28
2.361211059747307900e+03 2.460915735162861094e+28
2.381428141648147630e+03 2.461121862052668096e+28
2.401818325567503507e+03 2.461329670720929241e+28
2.422383093633654880e+03 2.461539174139747367e+28
2.443123940665101145e+03 2.461750385373111935e+28
2.464042374279254091e+03 2.461986580611282803e+28
2.485139915001968347e+03 2.462258583358894371e+28
2.506418096378104110e+03 2.462532848499919325e+28
2.527878465082986168e+03 2.462809394261808101e+28
2.549522581034832001e+03 2.463007462769138643e+28
2.571352017508137578e+03 2.463099839558769437e+28
2.593368361248027213e+03 2.463192868725871418e+28
2.615573212585632518e+03 2.463286553486877176e+28
2.637968185554353113e+03 2.463366700818633925e+28
2.660554908007224185e+03 2.463431499972263644e+28
2.683335021735227656e+03 2.463496693867843262e+28
2.706310182586633346e+03 2.463562283149729253e+28
2.729482060587359229e+03 2.463576702633658115e+28
2.752852340062352596e+03 2.463583850155535624e+28
2.776422719758064886e+03 2.463590864530631998e+28
2.800194912965861931e+03 2.463531752409184343e+28
2.824170647646608359e+03 2.463415007002395036e+28
2.848351666556255623e+03 2.463297031427257723e+28
2.872739727372523248e+03 2.463193577078347517e+28
2.897336602822658733e+03 2.463122257408734099e+28
2.922144080812282027e+03 2.463050097523734587e+28
2.947163964555397342e+03 2.462967749811553302e+28
2.972398072705389040e+03 2.462861080497257262e+28
2.997848239487266710e+03 2.462753255618150177e+28
3.023516314830979354e+03 2.488018289707895733e+28
3.049404164505884637e+03 2.559477084660320068e+28
3.075513670256367732e+03 2.632331138017713126e+28
3.101846729938609315e+03 2.659874803273893572e+28
3.128405257658588198e+03 2.649423588657239350e+28
3.155191183911140342e+03 2.638895048280472720e+28
3.182206455720329814e+03 2.633730109290253498e+28
3.209453036780967068e+03 2.630095947950059110e+28
3.236932907601329589e+03 2.626554279707867401e+28
3.264648065647190379e+03 2.624139596130216932e+28
3.292600525486862352e+03 2.621704115355828618e+28
3.320792318937820710e+03 2.619605331626209296e+28
3.349225495214247985e+03 2.617856979167248186e+28
3.377902121076051571e+03 2.616093317748360583e+28
3.406824280979081777e+03 2.614774330698929805e+28
3.435994077226631362e+03 2.613472063025499742e+28
3.465413630122321138e+03 2.612325139289030924e+28
3.495085078124065149e+03 2.611361039549318840e+28
3.525010577999708858e+03 2.610442204945165377e+28
3.555192304983645954e+03 2.609803994770219994e+28
3.585632452935003130e+03 2.609159965313876618e+28
3.616333234497094054e+03 2.608743669391804354e+28
3.647296881258237136e+03 2.608536818685406099e+28
3.678525643914027114e+03 2.608327925565509911e+28
3.710021792430842652e+03 2.608116967939291763e+28
3.741787616210907800e+03 2.608201207127764054e+28
3.773825424258689509e+03 2.608426560745443480e+28
3.806137545348734420e+03 2.608653710846404903e+28
3.838726328194945381e+03 2.608882670535335109e+28
3.871594141621286781e+03 2.609113452986560431e+28
3.904743374734037388e+03 2.609403649313036993e+28
3.938176437095352867e+03 2.610049251116111375e+28
3.971895758898475833e+03 2.610700421859320237e+28
4.005903791144369734e+03 2.611357209934562415e+28
4.040203005819874761e+03 2.612019664162522090e+28
4.074795896077393536e+03 2.612687833791134311e+28
4.109684976416098834e+03 2.613361768501769966e+28
4.144872782864771580e+03 2.614041518419305112e+28
4.180361873166044461e+03 2.614829441197368436e+28
4.216154826962386323e+03 2.615871795359335054e+28
4.252254245983589499e+03 2.616923326225866229e+28
4.288662754235894681e+03 2.617984116727556997e+28
4.325382998192716514e+03 2.619054250584588522e+28
4.362417646986999898e+03 2.620133812303321808e+28
4.399769392605302528e+03 2.621222887196249880e+28
4.437440950083365351e+03 2.622321561387486980e+28
4.475435057703534767e+03 2.623429921815297012e+28
4.513754477193787352e+03 2.624548056249310127e+28
4.552401993928454431e+03 2.625676053290256207e+28
4.591380417130780188e+03 2.627056718996521211e+28
4.630692580076914055e+03 2.628651231076427828e+28
4.670341340302119534e+03 2.630260011818131708e+28
4.710329579808277231e+03 2.631883194097370734e+28
4.750660205273467000e+03 2.633520912111179108e+28
4.791336148263226278e+03 2.635173301392064893e+28
4.832360365443630144e+03 2.636840498826323035e+28
4.873735838796294956e+03 2.638522642680627716e+28
4.915465575834922674e+03 2.640219872588073392e+28
4.957552609824187130e+03 2.641932329595309978e+28
4.999999999999999091e+03 2.643660156156948092e+28
