# Age[Myr]   Lxuv[erg.s-1]
3.979540910302543644e+00 1.347773124654562259e+30
4.013614401606586668e+00 1.328358209189139733e+30
4.047979635811593369e+00 1.308958580482800573e+30
4.082639110868809595e+00 1.298953281150734402e+30
4.117595346117351340e+00 1.298947515297009338e+30
4.152850882467362226e+00 1.298886304802455377e+30
4.188408282584657805e+00 1.298767998349432709e+30
4.224270131077028090e+00 1.287595721946197441e+30
4.260439034682101500e+00 1.265500589266715910e+30
4.296917622456851049e+00 1.243457671595386015e+30
4.333708545968647741e+00 1.221470418265106895e+30
4.370814479488022819e+00 1.200501359652038091e+30
4.408238120183082032e+00 1.180417408636582722e+30
4.445982188315509731e+00 1.160375415628964289e+30
4.484049427438330682e+00 1.140378476484345601e+30
4.522442604595315885e+00 1.132456162678435042e+30
4.561164510522155879e+00 1.132714824536643319e+30
4.600217959849255855e+00 1.132930151733358840e+30
4.639605791306354199e+00 1.133100805395298380e+30
4.679330867928894300e+00 1.116428423264928109e+30
4.719396077266075906e+00 1.092172783314254933e+30
4.759804331590776982e+00 1.068030131507362606e+30
4.800558568111268798e+00 1.044005071964677185e+30
4.841661749184657637e+00 1.024675959976004276e+30
4.883116862532245861e+00 1.006479668552174299e+30
4.924926921456733275e+00 9.883302591489757281e+29
4.967094965061185974e+00 9.702305127470307707e+29
5.009624058469988483e+00 9.661254065442825179e+29
5.052517293051618452e+00 9.625188878865446628e+29
5.095777786643394869e+00 9.588738848786788058e+29
5.139408683778052378e+00 9.532341643707325140e+29
5.183413155912330872e+00 9.364576847517702644e+29
5.227794401657547496e+00 9.197211258710765670e+29
5.272555647012027613e+00 9.030270857101248728e+29
5.317700145595641636e+00 8.918336747525614459e+29
5.363231178886285200e+00 8.899736707736939249e+29
5.409152056458442104e+00 8.880812462453556430e+29
5.455466116223695927e+00 8.861558181335292914e+29
5.502176724673381258e+00 8.754941869225015801e+29
5.549287277123326589e+00 8.595672118177103064e+29
5.596801197960582286e+00 8.436816499538556552e+29
5.644721940892376999e+00 8.278400521692686401e+29
5.693052989197181724e+00 8.140581241470237093e+29
5.741797855977847753e+00 8.004990628885086180e+29
5.790960084416997056e+00 7.869637502636619135e+29
5.840543248034602897e+00 7.762151846993682848e+29
5.890550950947678999e+00 7.743267183773070559e+29
5.940986828132296615e+00 7.724128404755821708e+29
5.991854545687789191e+00 7.704731585298508597e+29
6.043157801103275162e+00 7.619635662707411281e+29
6.094900323526356800e+00 7.490400599232513597e+29
6.147085874034214470e+00 7.361392996920918226e+29
6.199718245907038572e+00 7.232632441530588216e+29
6.252801264903673939e+00 7.242615847226115609e+29
6.306338789539764456e+00 7.252955933567411462e+29
6.360334711368192728e+00 7.263168544071727423e+29
6.414792955262003993e+00 7.209141461410315081e+29
6.469717479699619744e+00 7.070282705666097341e+29
6.525112277052613763e+00 6.931799531513805271e+29
6.580981373875946616e+00 6.793715293689598758e+29
6.637328831200573376e+00 6.683944131906216483e+29
6.694158744828687446e+00 6.577221870003294642e+29
6.751475245631404221e+00 6.470615294353794374e+29
6.809282499849088843e+00 6.417996837036155765e+29
6.867584709394107811e+00 6.441662830853661300e+29
6.926386112156298402e+00 6.465343644704628630e+29
6.985690982311060004e+00 6.489034798134452031e+29
7.045503630629950109e+00 6.367825629808410546e+29
7.105828404794068298e+00 6.241789560698552628e+29
7.166669689710126079e+00 6.116089043523845306e+29
7.228031907829095104e+00 6.007356834879316517e+29
7.289919519467702003e+00 5.912158133135921099e+29
7.352337023132698768e+00 5.817028586899904747e+29
7.415288955847750607e+00 5.723788665990837513e+29
7.478779893483291197e+00 5.638604582447024258e+29
7.542814451089102867e+00 5.553437892701664630e+29
7.607397283229836660e+00 5.468299222789958924e+29
7.672533084323255537e+00 5.465169455455048289e+29
7.738226588981508058e+00 5.475835305315028753e+29
7.804482572355325942e+00 5.486488776820180789e+29
7.871305850481030930e+00 5.440806955733073003e+29
7.938701280630660051e+00 5.351484250106327281e+29
8.006673761665009437e+00 5.262223351674522507e+29
8.075228234389784987e+00 5.176873773326829220e+29
8.144369681914643166e+00 5.099934919223684019e+29
8.214103130015450560e+00 5.022984807648755728e+29
8.284433647499659159e+00 4.946816735047685317e+29
8.355366346574639280e+00 4.877257051989924305e+29
8.426906383219332497e+00 4.807652064811748124e+29
8.499058957559080696e+00 4.738009446358117558e+29
8.571829314243512243e+00 4.760883882113962190e+29
8.645222742827819218e+00 4.790010227200279989e+29
8.719244578157294256e+00 4.819340478288655512e+29
8.793900200755013330e+00 4.755603304340385726e+29
8.869195037213005506e+00 4.670411612608816928e+29
8.945134560586659234e+00 4.585278348785530929e+29
9.021724290792635159e+00 4.513871855261588402e+29
9.098969795009978156e+00 4.447532047923976823e+29
9.176876688084849576e+00 4.381134938331211731e+29
9.255450632938712729e+00 4.319325577859541869e+29
9.334697340979849045e+00 4.259575736880233799e+29
9.414622572518590360e+00 4.199741782235050212e+29
9.495232137185981358e+00 4.143431051703553464e+29
9.576531894356151042e+00 4.088700625037100541e+29
9.658527753572107244e+00 4.033869277651886360e+29
9.741225674975350302e+00 3.981317862504971714e+29
9.824631669739160245e+00 3.929587229934279064e+29
9.908751800505427809e+00 3.877745675198528758e+29
9.993592181825405873e+00 3.828178159546598657e+29
1.007915898060413440e+01 3.779092309157568451e+29
1.016545841654878046e+01 3.729886451124434641e+29
1.025249676262060206e+01 3.744111085710052989e+29
1.034028034549107034e+01 3.764126649263390378e+29
1.042881554600161209e+01 3.778448569667066598e+29
1.051810879962749823e+01 3.727213094733106565e+29
1.060816659694558872e+01 3.675847165417446547e+29
1.069899548410621115e+01 3.625754842024509012e+29
1.079060206330884775e+01 3.579048335990326035e+29
1.088299299328212300e+01 3.532197111171009748e+29
1.097617498976785555e+01 3.486928504723188811e+29
1.107015482600910516e+01 3.443049488083513294e+29
1.116493933324258947e+01 3.399015717452446434e+29
1.126053540119518281e+01 3.357403548157094223e+29
1.135694997858481692e+01 3.316220246791029922e+29
1.145419007362543340e+01 3.275248470711423189e+29
1.155226275453647489e+01 3.236468567150795146e+29
1.165117515005671045e+01 3.197513993317706667e+29
1.175093444996229941e+01 3.159693100359046226e+29
1.185154790558947546e+01 3.122976644705502297e+29
1.195302283036160063e+01 3.086067009471176836e+29
1.205536660032085550e+01 3.050926197873945161e+29
1.215858665466422117e+01 3.015783170728340008e+29
1.226269049628442254e+01 2.981058854280921063e+29
1.236768569231512416e+01 2.947265836872186779e+29
1.247357987468107154e+01 2.913265178727937590e+29
1.258038074065282608e+01 2.880655772426531125e+29
1.268809605340622149e+01 2.848155789378739838e+29
1.279673364258678703e+01 2.816228557748848350e+29
1.290630140487866306e+01 2.785462875532737170e+29
1.301680730457882795e+01 2.754489661293358585e+29
1.312825937417580668e+01 2.724931546595215029e+29
1.324066571493366595e+01 2.695288795706333885e+29
1.335403449748080185e+01 2.666521184128192518e+29
1.346837396240398554e+01 2.638527893232337331e+29
1.358369242084716788e+01 2.610667341391132187e+29
1.369999825511570890e+01 2.584365681908568335e+29
1.381729991928573753e+01 2.557849424149652557e+29
1.393560593981850282e+01 2.532876917775761276e+29
1.405492491618027273e+01 2.508026786532177580e+29
1.417526552146733820e+01 2.483962868405282283e+29
1.429663650303656652e+01 2.460508965313756854e+29
1.441904668314104576e+01 2.437487305593243376e+29
1.454250495957156808e+01 2.415840830185745529e+29
1.466702030630321119e+01 2.394126244947014617e+29
1.479260177414774091e+01 2.374431454191043429e+29
1.491925849141149030e+01 2.354494983889790141e+29
1.504699966455882709e+01 2.336966540519789141e+29
1.517583457888150100e+01 2.319549272787178194e+29
1.530577259917334310e+01 2.313625343874729711e+29
1.543682317041123397e+01 2.311828394455300507e+29
1.556899581844142766e+01 2.256249173808352405e+29
1.570230015067208562e+01 2.167363330582589420e+29
1.583674585677156621e+01 2.116733181902418178e+29
1.597234270937287270e+01 2.099529261595027663e+29
1.610910056478382657e+01 2.083170126960078269e+29
1.624702936370359652e+01 2.067776840133836129e+29
1.638613913194535954e+01 2.054000645239588549e+29
1.652643998116488788e+01 2.042209413746810732e+29
1.666794210959566058e+01 2.008964879902200986e+29
1.681065580279008742e+01 1.951299787088591750e+29
1.695459143436730187e+01 1.917220724513805170e+29
1.709975946676697944e+01 1.906236973429814777e+29
1.724617045200994880e+01 1.897668097739968626e+29
1.739383503246530438e+01 1.890890346282145713e+29
1.754276394162375752e+01 1.854853168789995456e+29
1.769296800487800070e+01 1.803737700066183407e+29
1.784445814030949862e+01 1.788381987806413246e+29
1.799724535948224968e+01 1.782870080339887115e+29
1.815134076824296017e+01 1.791652045845522503e+29
1.830675556752857958e+01 1.795063828729028382e+29
1.846350105418024157e+01 1.738249621129899231e+29
1.862158862176454122e+01 1.686229030682758653e+29
1.878102976140165481e+01 1.646160847029458523e+29
1.894183606260074981e+01 1.627490385587308138e+29
1.910401921410219472e+01 1.629485618208307596e+29
1.926759100472727937e+01 1.601868928632039816e+29
1.943256332423527510e+01 1.565138583102468667e+29
1.959894816418742991e+01 1.579928724994958266e+29
1.976675761881877591e+01 1.577951515946382359e+29
1.993600388591713823e+01 1.536914902204402522e+29
2.010669926770997762e+01 1.501512023928304160e+29
2.027885617175833843e+01 1.469518570415830318e+29
2.045248711185886847e+01 1.441266870262707223e+29
2.062760470895354104e+01 1.413765537787821871e+29
2.080422169204681992e+01 1.388158517460457115e+29
2.098235089913106322e+01 1.363852168271980099e+29
2.116200527811960796e+01 1.341973475373055446e+29
2.134319788778810789e+01 1.369820168625970379e+29
2.152594189872345964e+01 1.354910731170536282e+29
2.171025059428148296e+01 1.284869192456257312e+29
2.189613737155217521e+01 1.259714253856127614e+29
2.208361574233368430e+01 1.242300679043262293e+29
2.227269933411442437e+01 1.226298861703889995e+29
2.246340189106359020e+01 1.212025169636916094e+29
2.265573727503037205e+01 1.199053378728916008e+29
2.284971946655123176e+01 1.189532288392694686e+29
2.304536256586651177e+01 1.156522939118606390e+29
2.324268079394499864e+01 1.117348921436402593e+29
2.344168849351783734e+01 1.103930043374663023e+29
2.364240013012097563e+01 1.084421901198685940e+29
2.384483029314682057e+01 1.058669912634747159e+29
2.404899369690444644e+01 1.039189170224626241e+29
2.425490518168929555e+01 1.042427510921232669e+29
2.446257971486202720e+01 1.017030822603936071e+29
2.467203239193618458e+01 1.012810954467141875e+29
2.488327843767566350e+01 9.861135637703633644e+28
2.509633320720126548e+01 9.360503560518389515e+28
2.531121218710704568e+01 9.184907876092721666e+28
2.552793099658570242e+01 9.031155414387321603e+28
2.574650538856405291e+01 9.094789784425079083e+28
2.596695125084826472e+01 8.435997925088015866e+28
2.618928460727837049e+01 8.431431151478711009e+28
2.641352161889325245e+01 8.229014477793507826e+28
2.663967858510523357e+01 7.804068084800008754e+28
2.686777194488508513e+01 7.731559851625263144e+28
2.709781827795656639e+01 7.737858531418773203e+28
2.732983430600199881e+01 7.205078308337389993e+28
2.756383689387737235e+01 6.989058892363744542e+28
2.779984305083842600e+01 6.750753213278429661e+28
2.803786993177692821e+01 6.765641835924832703e+28
2.827793483846785350e+01 6.442146442754418974e+28
2.852005522082668421e+01 6.178380193116913041e+28
2.876424867817796738e+01 6.043887290506578604e+28
2.901053296053478192e+01 5.799143719048197581e+28
2.925892596988859395e+01 5.801290640222229781e+28
2.950944576151075438e+01 5.601236602570792617e+28
2.976211054526479671e+01 5.233212813564328883e+28
3.001693868693030609e+01 5.188534846114258454e+28
3.027394870953756367e+01 5.087340598833652793e+28
3.053315929471408907e+01 4.878917696124021664e+28
3.079458928404281792e+01 4.636443343252317439e+28
3.105825768043125379e+01 4.605366460103806385e+28
3.132418364949301548e+01 4.581204186869870636e+28
3.159238652094084188e+01 4.358231245949374699e+28
3.186288578999186782e+01 4.365601145057882420e+28
3.213570111878426161e+01 4.257386417410305086e+28
3.241085233780696484e+01 4.083502970936387285e+28
3.268835944734065890e+01 4.056645147570820662e+28
3.296824261891181607e+01 3.976740229245841403e+28
3.325052219675887955e+01 3.916289254419800130e+28
3.353521869931098109e+01 3.945644362874537358e+28
3.382235282067965443e+01 3.932745463685129462e+28
3.411194543216259234e+01 3.793375211727193979e+28
3.440401758376127361e+01 3.790315321909083951e+28
3.469859050571059100e+01 3.805619802697565130e+28
3.499568561002232769e+01 3.821708215134707204e+28
3.529532449204137379e+01 3.841913327226059673e+28
3.559752893201577706e+01 3.863234835351693496e+28
3.590232089667949111e+01 3.755949300435879203e+28
3.620972254084928466e+01 3.647364305594921695e+28
3.651975620903537134e+01 3.662441966987556516e+28
3.683244443706518467e+01 3.677199513622799062e+28
3.714780995372169059e+01 3.695900281049878385e+28
3.746587568239543486e+01 3.715749367925777050e+28
3.778666474275106424e+01 3.735587211479364913e+28
3.811020045240734078e+01 3.760729209555268205e+28
3.843650632863264605e+01 3.785980210778727107e+28
3.876560609005391456e+01 3.811337828589092316e+28
3.909752365838098598e+01 3.827998754972406230e+28
3.943228316014534585e+01 3.820948622511364488e+28
3.976990892845378056e+01 3.813841620555078436e+28
4.011042550475743695e+01 3.806677315096084777e+28
4.045385764063510692e+01 3.855588081722986419e+28
4.080023029959307479e+01 3.919493439671054490e+28
4.114956865887903348e+01 3.984249455797454601e+28
4.150189811131257045e+01 3.962326493372505274e+28
4.185724426713071722e+01 3.918445329421018536e+28
4.221563295584988396e+01 3.874347230635850865e+28
4.257709022814283628e+01 3.850539155810971960e+28
4.294164235773251193e+01 3.842526228700092858e+28
4.330931584330213724e+01 3.834443053996766372e+28
4.368013741042078379e+01 3.826899664630146741e+28
4.405413401348637592e+01 3.825670467059709529e+28
4.443133283768480624e+01 3.824426808993574692e+28
4.481176130096629606e+01 3.823168501264037939e+28
4.519544705603787094e+01 3.827109406189202053e+28
4.558241799237362812e+01 3.841369842432605417e+28
4.597270223824224900e+01 3.855780993509871577e+28
4.636632816275105284e+01 3.870344665964297594e+28
4.676332437790848218e+01 3.881545282759241545e+28
4.716371974070364814e+01 3.884924798239216483e+28
4.756754335520429322e+01 3.888334510808989593e+28
4.797482457467164352e+01 3.891774698796400618e+28
4.838559300369480809e+01 3.907700372548632624e+28
4.879987850034206076e+01 3.930841574722559212e+28
4.921771117833147002e+01 3.954243491582661509e+28
4.963912140921970462e+01 3.977909450453496878e+28
5.006413982461003087e+01 3.987602860516060057e+28
5.049279731837830809e+01 3.995933397190055581e+28
5.092512504891890046e+01 4.004345315959095875e+28
5.136115444140983044e+01 4.013140365959730961e+28
5.180091719009642048e+01 4.022362663711866875e+28
5.224444526059549077e+01 4.031675437112774787e+28
5.269177089221868471e+01 4.041079662889479789e+28
5.314292660031632209e+01 3.983469304235655673e+28
5.359794517864023078e+01 3.909408300904573528e+28
5.405685970172779520e+01 3.835143169393004246e+28
5.451970352730643299e+01 3.827005793019224590e+28
5.498651029871762574e+01 3.847332703378720524e+28
5.545731394736286290e+01 3.867879961926495663e+28
5.593214869516983612e+01 3.876694068022547044e+28
5.641104905708039041e+01 3.881515331109549801e+28
5.689404984355859796e+01 3.886381436005920000e+28
5.738118616312198128e+01 3.891298718782287153e+28
5.787249342489269566e+01 3.896264203212648047e+28
5.836800734117176859e+01 3.901275921238965060e+28
5.886776393003492558e+01 3.906479520528210827e+28
5.937179951795051380e+01 3.911748971534378143e+28
5.988015074242051128e+01 3.919733705263862922e+28
6.039285455464278130e+01 3.950116260880301268e+28
6.090994822219801108e+01 3.980851183669048457e+28
6.143146933175772517e+01 4.000553807561565326e+28
6.195745579181689777e+01 4.012131895653359682e+28
6.248794583544923142e+01 4.023926521173621180e+28
6.302297802308675045e+01 4.039028788435136793e+28
6.356259124532191862e+01 4.054285247317457485e+28
6.410682472573492419e+01 4.008397396647847499e+28
6.465571802374516608e+01 3.907907479162823576e+28
6.520931103748597479e+01 3.820084239783901523e+28
6.576764400670528232e+01 3.824262118880150154e+28
6.633075751569028000e+01 3.828478423699830350e+28
6.689869249621800407e+01 3.832649805644328585e+28
6.747149023052962491e+01 3.836839264179120257e+28
6.804919235433226277e+01 3.840997735227237117e+28
6.863184085982450711e+01 3.845133786162751836e+28
6.921947809874924928e+01 3.855033075493154388e+28
6.981214678547205210e+01 3.877532234142167083e+28
7.040989000008582366e+01 3.896619663812995244e+28
7.101275119154288973e+01 3.901571550995315558e+28
7.162077418081207725e+01 3.906485289486072123e+28
7.223400316406525690e+01 3.911091012883124995e+28
7.285248271588883995e+01 3.915739134000733723e+28
7.347625779252440736e+01 3.920288635007137896e+28
7.410537373513621162e+01 3.924841109149834923e+28
7.473987627310751236e+01 3.929435414673914421e+28
7.537981152736374213e+01 3.934003538524500295e+28
7.602522601372537281e+01 3.938422455912736177e+28
7.667616664628950218e+01 3.942881841126838282e+28
7.733268074083908061e+01 3.947382087013274989e+28
7.799481601828281896e+01 3.951923589857559229e+28
7.866262060812364609e+01 3.956463030312056762e+28
7.933614305195774818e+01 3.960835109365983539e+28
8.001543230700205811e+01 3.965247122235602480e+28
8.070053774965336402e+01 3.969699455068106433e+28
8.139150917907787175e+01 3.974192497921606247e+28
8.208839682082999900e+01 3.978726642836744386e+28
8.279125133050392549e+01 3.983302288413852321e+28
8.350012379741525592e+01 3.987919836587432023e+28
8.421506574831533953e+01 3.993000096323595701e+28
8.493612915113544659e+01 3.998159086343901131e+28
8.566336641876561941e+01 4.003365473590912740e+28
8.639683041286328091e+01 4.008619721531780780e+28
8.713657444769630445e+01 4.013922296036921399e+28
8.788265229401800127e+01 4.019273669708447356e+28
8.863511818297639877e+01 4.024674318327991634e+28
8.939402681005508100e+01 4.030124723756928847e+28
9.015943333904944268e+01 4.035625373253770273e+28
9.093139340607704924e+01 4.041176759508577685e+28
9.170996312362058234e+01 4.029381785944227768e+28
9.249519908460733575e+01 4.014135284033128070e+28
9.328715836652244775e+01 3.998774720471902674e+28
9.408589853555859861e+01 3.983299433446235096e+28
9.489147765079916041e+01 3.967708755795400135e+28
9.570395426843906250e+01 3.952002030724168930e+28
9.652338744604170984e+01 3.936178596536747071e+28
9.734983674683056165e+01 3.920237790756834231e+28
9.818336224401956258e+01 3.904178956152246388e+28
9.902402452517925724e+01 3.888001435184854696e+28
9.987188469664167201e+01 3.871704572189724289e+28
1.007270043879405961e+02 3.855287713627288589e+28
1.015894457562929745e+02 3.838750206424495888e+28
1.024592714911155440e+02 3.825736650071785424e+28
1.033365448185824533e+02 3.831266271218143262e+28
1.042213295062209539e+02 3.836846813750637952e+28
1.051136898675459292e+02 3.842478775299940589e+28
1.060136907667370707e+02 3.848162658506061177e+28
1.069213976233489234e+02 3.853898971683830689e+28
1.078368764170721903e+02 3.859688229491394451e+28
1.087601936925248793e+02 3.865530951069776902e+28
1.096914165640915968e+02 3.871427661342436606e+28
1.106306127208013947e+02 3.877378890418938204e+28
1.115778504312476542e+02 3.883385175533690920e+28
1.125331985485521500e+02 3.889447058549978444e+28
1.134967265153672002e+02 3.895565087900246866e+28
1.144685043689250818e+02 3.901739817356806698e+28
1.154486027461285289e+02 3.907971806069904126e+28
1.164370928886851999e+02 3.914261621789020475e+28
1.174340466482860421e+02 3.920609835180499362e+28
1.184395364918277522e+02 3.927017026232751245e+28
1.194536355066820335e+02 3.933172318057362327e+28
1.204764174060053676e+02 3.937055640806227986e+28
1.215079565340990655e+02 3.939377367718994102e+28
1.225483278718127167e+02 3.941670348346383255e+28
1.235976070419943653e+02 3.943864910563286772e+28
1.246558703149874958e+02 3.945995189396011766e+28
1.257231946141744743e+02 3.949084938672968846e+28
1.267996575215699551e+02 3.967548882015978050e+28
1.278853372834572042e+02 3.986203645022921624e+28
1.289803128160776566e+02 4.005051405361124665e+28
1.300846637113668010e+02 4.018490172156406079e+28
1.311984702427394609e+02 4.022129096025365457e+28
1.323218133709247581e+02 4.025800863966568654e+28
1.334547747498506283e+02 4.029505785592879439e+28
1.345974367325810590e+02 4.033244175321221675e+28
1.357498823772990022e+02 4.036981357073562887e+28
1.369121954533460439e+02 4.039550257763376608e+28
1.380844604473107324e+02 4.042142063124439752e+28
1.392667625691698845e+02 4.044756985671446051e+28
1.404591877584822726e+02 4.047395238836175176e+28
