 # 
 # TITLE: The active lives of stars: a complete description of rotation and XUV evolution for F, G, K, and M dwarfs
 # AUTHORS: Johnstone, C. P., Bartel, M., Guedel, M.
 # DESCRIPTION: Rotaton and XUV evolution track
 # 
 # This file holds tracks for the following stellar parameters
 #   Stellar mass = 0.60 Msun
 #   Initial rotation rate = 22.00 OmegaSun
 # 
 # Percentile = 74.5
 # (Note: this shows where this star is in the observed rotation distribution
 #        at 150 Myr for this mass)
 # 
 # The 5 Gyr habitable zone boundaries for this stellar mass are:-
 #    Recent Venus limit = 0.2238 AU
 #    Runaway Greenhouse limit = 0.3002 AU
 #    Moist Greenhouse limit = 0.2962 AU
 #    Maximum Greenhouse limit = 0.5591 AU
 #    Early Mars limit = 0.5833 AU
 # (Note: these are calculated using the relations of Kopparapu et al. 2013, ApJ, 765, 131 using
 #        stellar properties at 5 Gyr age from the models of Spada et al. 2013, ApJ, 776, 87)
 # 
 # The solar rotation rate, OmegaSun, is defined as 2.67e-6 rad/s
 # 
 # The data below gives:-
 # Column    Bytes     Units     Description:
 # 1         9-17      Myr       Age
 # 2         26-33     days      Rotation period
 # 3         41-49     OmegaSun  Surface rotation rate
 # 4         55-65     erg/s     X-ray luminosity
 # 5         71-81     erg/s     EUV luminosity (10 to 36 nm)
 # 6         87-97     erg/s     EUV luminosity (36 to 92 nm)
 # 7         103-113   erg/s     EUV luminosity (10 to 92 nm)
 # 8         119-129   erg/s     Ly-alpha luminosity
 # 
 # ---------------------------------------------------------------------
 # 
             1.0            1.24          22.000       0.208E+31       0.132E+31       0.171E+30       0.149E+31       0.802E+30 
             1.5            1.24          22.000       0.161E+31       0.104E+31       0.135E+30       0.117E+31       0.639E+30 
             2.0            1.24          22.000       0.134E+31       0.871E+30       0.114E+30       0.985E+30       0.543E+30 
             2.5            1.24          22.000       0.116E+31       0.762E+30       0.995E+29       0.861E+30       0.478E+30 
             3.0            1.22          22.412       0.104E+31       0.684E+30       0.894E+29       0.774E+30       0.431E+30 
             3.5            1.14          23.973       0.955E+30       0.628E+30       0.821E+29       0.710E+30       0.395E+30 
             4.0            1.07          25.401       0.889E+30       0.584E+30       0.764E+29       0.661E+30       0.367E+30 
             4.5            1.02          26.736       0.837E+30       0.549E+30       0.717E+29       0.621E+30       0.344E+30 
             5.0            0.97          27.989       0.801E+30       0.523E+30       0.682E+29       0.591E+30       0.326E+30 
             5.5            0.93          29.181       0.746E+30       0.489E+30       0.639E+29       0.553E+30       0.307E+30 
             6.0            0.90          30.332       0.701E+30       0.461E+30       0.603E+29       0.522E+30       0.290E+30 
             6.5            0.87          31.434       0.661E+30       0.437E+30       0.571E+29       0.494E+30       0.276E+30 
             7.0            0.84          32.478       0.627E+30       0.416E+30       0.544E+29       0.470E+30       0.263E+30 
             7.5            0.81          33.473       0.599E+30       0.398E+30       0.521E+29       0.450E+30       0.252E+30 
             8.0            0.79          34.433       0.573E+30       0.381E+30       0.499E+29       0.431E+30       0.242E+30 
