# Age[Myr]   Lxuv[erg.s-1]
1.531558654855741386e+00 4.625575214155218152e+29
1.544672114846256550e+00 4.602243426752282417e+29
1.557897854462741538e+00 4.578723421154355306e+29
1.571236835062038928e+00 4.555014259023814824e+29
1.584690026232278726e+00 4.531857324558011145e+29
1.598258405863369536e+00 4.508683762250519857e+29
1.611942960218072152e+00 4.485322959347634713e+29
1.625744684003703755e+00 4.461773670482948508e+29
1.639664580444420539e+00 4.438653880377868279e+29
1.653703661354150922e+00 4.415936380436390552e+29
1.667862947210152713e+00 4.393035598764554710e+29
1.682143467227169564e+00 4.369949720006581174e+29
1.696546259432256676e+00 4.347066052376667795e+29
1.711072370740225557e+00 4.324852062316660860e+29
1.725722857029757362e+00 4.302458725085200292e+29
1.740498783220131740e+00 4.279884795152696582e+29
1.755401223348643569e+00 4.257280875039271938e+29
1.770431260648685612e+00 4.235630750160608256e+29
1.785589987628463104e+00 4.213806166164201439e+29
1.800878506150419556e+00 4.191805675543941389e+29
1.816297927511338228e+00 4.169627980340350672e+29
1.831849372523099095e+00 4.148340154479338780e+29
1.847533971594160329e+00 4.126968429895760639e+29
1.863352864811736564e+00 4.105424303072683199e+29
1.879307202024647294e+00 4.083706551558077490e+29
1.895398142926912888e+00 4.062613279552267734e+29
1.911626857142043168e+00 4.041681620675840207e+29
1.927994524308069613e+00 4.020581405073399740e+29
1.944502334163270785e+00 3.999311100239464681e+29
1.961151486632660923e+00 3.978461271146220147e+29
1.977943191915224386e+00 3.957996445766476897e+29
1.994878670571857970e+00 3.937366661489543439e+29
2.011959153614109042e+00 3.916570724824656555e+29
2.029185882593645296e+00 3.896022444467715395e+29
2.046560109692519447e+00 3.876173882432775154e+29
2.064083097814162659e+00 3.856165545933479077e+29
2.081756120675195554e+00 3.835996331585383778e+29
2.099580462898024358e+00 3.815841206669968823e+29
2.117557420104193788e+00 3.796655371456140561e+29
2.135688299008576596e+00 3.777315145352735266e+29
2.153974417514366468e+00 3.757819510429683292e+29
2.172417104808852084e+00 3.738167240704989244e+29
2.191017701460049594e+00 3.719327160485121608e+29
2.209777559514134904e+00 3.700402666304021454e+29
2.228698042593744155e+00 3.681326314152277814e+29
2.247780525997061574e+00 3.662096754962668890e+29
2.267026396797805710e+00 3.643469018247640688e+29
2.286437053946062115e+00 3.624936566205095380e+29
2.306013908369947796e+00 3.606255417431321125e+29
2.325758383078180280e+00 3.587424305165599391e+29
2.345671913263528197e+00 3.569042583646952732e+29
2.365755946407106070e+00 3.550929394323429973e+29
2.386011942383607032e+00 3.532670857386239020e+29
2.406441373567409059e+00 3.514265877836833914e+29
2.427045724939618232e+00 3.496130477340429882e+29
2.447826494195983749e+00 3.478380305852303849e+29
2.468785191855773054e+00 3.460487635376889337e+29
2.489923341371585330e+00 3.442451434406004482e+29
2.511242479240060277e+00 3.424542795255665213e+29
2.532744155113582973e+00 3.407150597662669364e+29
2.554429931912913787e+00 3.389618954851469282e+29
2.576301385940816591e+00 3.371946658680541879e+29
2.598360106996607133e+00 3.354226741929912393e+29
2.620607698491724591e+00 3.336842061151097026e+29
2.643045777566302768e+00 3.319317541728864654e+29
2.665675975206679649e+00 3.301652170108928173e+29
2.688499936363971887e+00 3.283882138825217284e+29
2.711519320073655148e+00 3.266832992279898035e+29
2.734735799576129445e+00 3.249646735465165107e+29
2.758151062438353840e+00 3.232322342245661251e+29
2.781766810676535862e+00 3.214858865043699559e+29
2.805584760879811679e+00 3.198112284054169182e+29
2.829606644335043608e+00 3.181291065332736911e+29
2.853834207152655456e+00 3.164334629412725837e+29
2.878269210393575861e+00 3.147242089347844367e+29
2.902913430197213263e+00 3.130771561167828216e+29
2.927768657910576167e+00 3.114313893316807230e+29
2.952836700218502308e+00 3.097724127016024680e+29
2.978119379274948297e+00 3.081001167525066511e+29
3.003618532835462318e+00 3.064803198961528006e+29
3.029336014390752840e+00 3.048690416441820840e+29
3.055273693301444826e+00 3.032448249075108089e+29
3.081433454933920846e+00 3.016075731802681123e+29
3.107817200797383883e+00 3.000159244778771329e+29
3.134426848682093869e+00 2.984395732449144666e+29
3.161264332798730869e+00 2.968505628837031976e+29
3.188331603919009272e+00 2.952488029678245602e+29
3.215630629517493233e+00 2.936874258634263328e+29
3.243163393914573867e+00 2.921478356966705539e+29
3.270931898420722295e+00 2.905958974237816313e+29
3.298938161481982601e+00 2.890315154804379097e+29
3.327184218826650053e+00 2.874991430008501853e+29
3.355672123613271829e+00 2.859912658343746005e+29
3.384403946579871647e+00 2.844712819878927841e+29
3.413381776194498229e+00 2.829390961686160445e+29
3.442607718806991457e+00 2.814327192235933744e+29
3.472083898802105661e+00 2.799545679877836705e+29
3.501812458753955415e+00 2.784645525973151943e+29
3.531795559581708766e+00 2.769625886225070754e+29
3.562035380706689125e+00 2.754827375341443678e+29
3.592534120210783222e+00 2.740344882348511164e+29
3.623293994996239498e+00 2.725746160872327175e+29
3.654317240946772127e+00 2.711030419196658558e+29
3.685606113090103442e+00 2.696504407491001929e+29
3.717162885761899904e+00 2.682316801420183405e+29
3.748989852771046571e+00 2.668015380552234502e+29
3.781089327566408365e+00 2.653599357631200585e+29
3.813463643404977788e+00 2.639349563472894992e+29
3.846115153521503682e+00 2.625453760673683629e+29
3.879046231299500658e+00 2.611446572573897297e+29
3.912259270443785297e+00 2.597327048372413135e+29
3.945756685154500065e+00 2.583355279465043256e+29
3.979540910302543644e+00 2.569744656834551420e+29
4.013614401606586668e+00 2.556024867996026337e+29
4.047979635811593369e+00 2.542195140698120010e+29
4.082639110868809595e+00 2.528493079846048866e+29
4.117595346117351340e+00 2.515139339015534894e+29
4.152850882467362226e+00 2.501678507938581556e+29
4.188408282584657805e+00 2.488109861435732971e+29
4.224270131077028090e+00 2.474612364288269983e+29
4.260439034682101500e+00 2.461361121712523672e+29
4.296917622456851049e+00 2.448003402784921034e+29
4.333708545968647741e+00 2.434538438073954314e+29
4.370814479488022819e+00 2.421198039247410531e+29
4.408238120183082032e+00 2.408229712121262697e+29
4.445982188315509731e+00 2.395157134689537874e+29
4.484049427438330682e+00 2.381979584776642428e+29
4.522442604595315885e+00 2.368955849820817911e+29
4.561164510522155879e+00 2.356373558727788583e+29
4.600217959849255855e+00 2.343690335485638370e+29
4.639605791306354199e+00 2.330905482022992340e+29
4.679330867928894300e+00 2.318266735886417899e+29
4.719396077266075906e+00 2.306029027696191148e+29
4.759804331590776982e+00 2.293693193670631052e+29
4.800558568111268798e+00 2.281258462438289892e+29
4.841661749184657637e+00 2.268942190537258634e+29
4.883116862532245861e+00 2.256954936838672178e+29
4.924926921456733275e+00 2.244871656792344287e+29
4.967094965061185974e+00 2.232691569682644033e+29
5.009624058469988483e+00 2.220636839390442892e+29
5.052517293051618452e+00 2.208886044289384730e+29
5.095777786643394869e+00 2.197041091308698214e+29
5.139408683778052378e+00 2.185101302004998467e+29
5.183413155912330872e+00 2.173299661613540772e+29
5.227794401657547496e+00 2.161775539581846559e+29
5.272555647012027613e+00 2.150159096064233450e+29
5.317700145595641636e+00 2.138449641961739331e+29
5.363231178886285200e+00 2.126900627097505878e+29
5.409152056458442104e+00 2.115608919040281254e+29
5.455466116223695927e+00 2.104226783161365841e+29
5.502176724673381258e+00 2.092753523575484742e+29
5.549287277123326589e+00 2.081457729089477065e+29
5.596801197960582286e+00 2.070384617641878032e+29
5.644721940892376999e+00 2.059222823310804239e+29
5.693052989197181724e+00 2.047971668935776050e+29
5.741797855977847753e+00 2.036934927783401561e+29
5.790960084416997056e+00 2.026102621819383630e+29
5.840543248034602897e+00 2.015183635867086578e+29
5.890550950947678999e+00 2.004177292735470678e+29
5.940986828132296615e+00 1.993402261035568214e+29
5.991854545687789191e+00 1.982788516758457997e+29
6.043157801103275162e+00 1.972089729507776869e+29
6.094900323526356800e+00 1.961305302845720426e+29
6.147085874034214470e+00 1.950762942849951488e+29
6.199718245907038572e+00 1.940343903871308653e+29
6.252801264903673939e+00 1.929841400081810974e+29
6.306338789539764456e+00 1.919254871566019200e+29
6.360334711368192728e+00 1.908946778441693868e+29
6.414792955262003993e+00 1.898730810582691213e+29
6.469717479699619744e+00 1.888433080956027457e+29
6.525112277052613763e+00 1.878052971052801754e+29
6.580981373875946616e+00 1.867948876174280653e+29
6.637328831200573376e+00 1.857886516280069859e+29
6.694158744828687446e+00 1.847743606574485968e+29
6.751475245631404221e+00 1.837519562895252935e+29
6.809282499849088843e+00 1.827594222603186270e+29
6.867584709394107811e+00 1.817671995904149492e+29
6.926386112156298402e+00 1.807670192705160163e+29
6.985690982311060004e+00 1.797588223018103700e+29
7.045503630629950109e+00 1.787869417226823273e+29
7.105828404794068298e+00 1.778126353850050030e+29
7.166669689710126079e+00 1.768305178518816894e+29
7.228031907829095104e+00 1.758405320419468562e+29
7.289919519467702003e+00 1.748929219350203581e+29
7.352337023132698768e+00 1.739390744964977049e+29
7.415288955847750607e+00 1.729775818407177267e+29
7.478779893483291197e+00 1.720113506223024579e+29
7.542814451089102867e+00 1.710836118990027247e+29
7.607397283229836660e+00 1.701484353283651091e+29
7.672533084323255537e+00 1.692057646685019471e+29
7.738226588981508058e+00 1.682632943562409567e+29
7.804482572355325942e+00 1.673569088134031903e+29
7.871305850481030930e+00 1.664432618548304779e+29
7.938701280630660051e+00 1.655223009702574656e+29
8.006673761665009437e+00 1.646053413866395375e+29
8.075228234389784987e+00 1.637160543678814711e+29
8.144369681914643166e+00 1.628196318481997322e+29
8.214103130015450560e+00 1.619160242375807978e+29
8.284433647499659159e+00 1.610205668245007631e+29
8.355366346574639280e+00 1.601486684046749382e+29
8.426906383219332497e+00 1.592697781314449891e+29
8.499058957559080696e+00 1.583838458303577044e+29
8.571829314243512243e+00 1.575102243757244055e+29
8.645222742827819218e+00 1.566549774225749737e+29
8.719244578157294256e+00 1.557928738788885374e+29
8.793900200755013330e+00 1.549238654737383826e+29
8.869195037213005506e+00 1.540721146108344307e+29
8.945134560586659234e+00 1.532343044235761931e+29
9.021724290792635159e+00 1.523897805046601976e+29
9.098969795009978156e+00 1.515384920671213062e+29
9.176876688084849576e+00 1.507084886647365056e+29
9.255450632938712729e+00 1.498871507986449243e+29
9.334697340979849045e+00 1.490592297998224930e+29
9.414622572518590360e+00 1.482246769067974082e+29
9.495232137185981358e+00 1.474162654898701050e+29
9.576531894356151042e+00 1.466117732770755884e+29
9.658527753572107244e+00 1.458008337962684386e+29
9.741225674975350302e+00 1.449834003016588305e+29
9.824631669739160245e+00 1.441951188985054690e+29
9.908751800505427809e+00 1.434056298500733444e+29
9.993592181825405873e+00 1.426098132224847876e+29
1.007915898060413440e+01 1.418076231808830249e+29
1.016545841654878046e+01 1.410462621988758141e+29
1.025249676262060206e+01 1.402791034668936589e+29
1.034028034549107034e+01 1.395058061463937821e+29
1.042881554600161209e+01 1.387305266893195395e+29
1.051810879962749823e+01 1.379818925414328884e+29
1.060816659694558872e+01 1.372272550984337527e+29
1.069899548410621115e+01 1.364665697525410593e+29
1.079060206330884775e+01 1.357081063686179877e+29
1.088299299328212300e+01 1.349719173303284433e+29
1.097617498976785555e+01 1.342298187220338546e+29
1.107015482600910516e+01 1.334817675648325483e+29
1.116493933324258947e+01 1.327403843958022055e+29
1.126053540119518281e+01 1.320173671316455367e+29
1.135694997858481692e+01 1.312885491839818570e+29
1.145419007362543340e+01 1.305538878984075329e+29
1.155226275453647489e+01 1.298312901920465413e+29
1.165117515005671045e+01 1.291233325933645721e+29
1.175093444996229941e+01 1.284096976058380077e+29
1.185154790558947546e+01 1.276903416752086489e+29
1.195302283036160063e+01 1.269867259166016116e+29
1.205536660032085550e+01 1.262919558149520534e+29
1.215858665466422117e+01 1.255916129442561490e+29
1.226269049628442254e+01 1.248856569919721843e+29
1.236768569231512416e+01 1.242007799068195935e+29
1.247357987468107154e+01 1.235202631331716628e+29
1.258038074065282608e+01 1.228342888081969260e+29
1.268809605340622149e+01 1.221428152526959176e+29
1.279673364258678703e+01 1.214762660546456683e+29
1.290630140487866306e+01 1.208090623623939512e+29
1.301680730457882795e+01 1.201365076463338876e+29
1.312825937417580668e+01 1.194587368049272461e+29
1.324066571493366595e+01 1.188104455314314005e+29
1.335403449748080185e+01 1.181569512214150348e+29
1.346837396240398554e+01 1.174982157803007047e+29
1.358369242084716788e+01 1.168391369395080090e+29
1.369999825511570890e+01 1.162039718405315402e+29
1.381729991928573753e+01 1.155637137594730663e+29
1.393560593981850282e+01 1.149183242774628613e+29
1.405492491618027273e+01 1.142768146811280069e+29
1.417526552146733820e+01 1.136526570301289398e+29
1.429663650303656652e+01 1.130234850414532287e+29
1.441904668314104576e+01 1.123892617900732617e+29
1.454250495957156808e+01 1.117631231524828050e+29
1.466702030630321119e+01 1.111500249693535257e+29
1.479260177414774091e+01 1.105320021338496159e+29
1.491925849141149030e+01 1.099090189151953109e+29
1.504699966455882709e+01 1.092995660057214638e+29
1.517583457888150100e+01 1.086993632927916099e+29
1.530577259917334310e+01 1.080943417675505587e+29
1.543682317041123397e+01 1.074844656282013427e+29
1.556899581844142766e+01 1.068915183824655346e+29
1.570230015067208562e+01 1.063024827410017613e+29
1.583674585677156621e+01 1.057087179426899233e+29
1.597234270937287270e+01 1.051101889703786442e+29
1.610910056478382657e+01 1.045332832856242024e+29
1.624702936370359652e+01 1.039557963027365869e+29
1.638613913194535954e+01 1.033736726075806014e+29
1.652643998116488788e+01 1.027874847194446563e+29
1.666794210959566058e+01 1.022252106356023553e+29
1.681065580279008742e+01 1.016584195675583523e+29
1.695459143436730187e+01 1.010870784186280054e+29
1.709975946676697944e+01 1.005159819640346769e+29
1.724617045200994880e+01 9.996318860170762532e+28
1.739383503246530438e+01 9.940594640587775014e+28
1.754276394162375752e+01 9.884422171032712579e+28
1.769296800487800070e+01 9.828726087774882005e+28
1.784445814030949862e+01 9.774563989675740045e+28
1.799724535948224968e+01 9.719966052227763960e+28
1.815134076824296017e+01 9.664929115267494197e+28
1.830675556752857958e+01 9.610764084873118410e+28
1.846350105418024157e+01 9.557638238984216267e+28
1.862158862176454122e+01 9.504085355165696621e+28
1.878102976140165481e+01 9.450102199218232893e+28
1.894183606260074981e+01 9.397351804079776633e+28
1.910401921410219472e+01 9.345167856525468064e+28
1.926759100472727937e+01 9.292563585429672561e+28
1.943256332423527510e+01 9.239535892237804037e+28
1.959894816418742991e+01 9.188164244357506379e+28
1.976675761881877591e+01 9.136984286794437558e+28
1.993600388591713823e+01 9.085392175139557889e+28
2.010669926770997762e+01 9.033384875294912736e+28
2.027885617175833843e+01 8.983466774817334153e+28
2.045248711185886847e+01 8.933332679899865093e+28
2.062760470895354104e+01 8.882794982975754277e+28
2.080422169204681992e+01 8.832097008218937630e+28
2.098235089913106322e+01 8.783515171097289434e+28
2.116200527811960796e+01 8.734542374293738248e+28
2.134319788778810789e+01 8.685175730606870272e+28
2.152594189872345964e+01 8.636092807165325534e+28
2.171025059428148296e+01 8.588681800766318604e+28
2.189613737155217521e+01 8.540888689261369930e+28
2.208361574233368430e+01 8.492710655635122076e+28
2.227269933411442437e+01 8.445119475370864734e+28
2.246340189106359020e+01 8.398626690862335734e+28
2.265573727503037205e+01 8.351759351567402437e+28
2.284971946655123176e+01 8.304514665167339456e+28
2.304536256586651177e+01 8.258243633540727468e+28
2.324268079394499864e+01 8.212694836473935489e+28
2.344168849351783734e+01 8.166779177326823107e+28
2.364240013012097563e+01 8.120493942961092333e+28
2.384483029314682057e+01 8.075548151298879087e+28
2.404899369690444644e+01 8.030935300613885082e+28
2.425490518168929555e+01 7.985963383518382252e+28
2.446257971486202720e+01 7.940629748012552127e+28
2.467203239193618458e+01 7.896410589971076782e+28
2.488327843767566350e+01 7.852053167477488779e+28
2.509633320720126548e+01 7.807337402098701902e+28
2.531121218710704568e+01 7.762309799448071732e+28
2.552793099658570242e+01 7.719129948238230022e+28
2.574650538856405291e+01 7.675601024514981122e+28
2.596695125084826472e+01 7.631720402802104723e+28
2.618928460727837049e+01 7.587892918246189207e+28
2.641352161889325245e+01 7.545573719431718823e+28
2.663967858510523357e+01 7.502912748496448106e+28
2.686777194488508513e+01 7.459907467810518740e+28
2.709781827795656639e+01 7.417275131761174497e+28
2.732983430600199881e+01 7.375704254961994228e+28
2.756383689387737235e+01 7.333796784611783872e+28
2.779984305083842600e+01 7.291550181870209012e+28
2.803786993177692821e+01 7.250011062978140567e+28
2.827793483846785350e+01 7.209245302511211807e+28
2.852005522082668421e+01 7.168149492982801714e+28
2.876424867817796738e+01 7.126721143134487800e+28
2.901053296053478192e+01 7.086379100671021819e+28
2.925892596988859395e+01 7.046473305140740347e+28
2.950944576151075438e+01 7.006244524808831146e+28
2.976211054526479671e+01 6.965690341246033536e+28
3.001693868693030609e+01 6.926523221591834884e+28
3.027394870953756367e+01 6.887456777365031145e+28
3.053315929471408907e+01 6.848074084076021643e+28
3.079458928404281792e+01 6.808372761717892448e+28
3.105825768043125379e+01 6.770321492515346209e+28
3.132418364949301548e+01 6.732051877992148307e+28
3.159238652094084188e+01 6.693472370653750730e+28
3.186288578999186782e+01 6.654799257805448320e+28
3.213570111878426161e+01 6.617656937701577311e+28
3.241085233780696484e+01 6.580213969111965185e+28
3.268835944734065890e+01 6.542468082992279548e+28
3.296824261891181607e+01 6.504899061226283968e+28
3.325052219675887955e+01 6.468443760101260406e+28
3.353521869931098109e+01 6.431692628244538117e+28
3.382235282067965443e+01 6.394643419514173871e+28
3.411194543216259234e+01 6.358061529846016228e+28
3.440401758376127361e+01 6.322364069680043447e+28
3.469859050571059100e+01 6.286377012633056004e+28
3.499568561002232769e+01 6.250098151013164231e+28
3.529532449204137379e+01 6.214565632343873036e+28
3.559752893201577706e+01 6.179585753986401810e+28
3.590232089667949111e+01 6.144322184605509077e+28
3.620972254084928466e+01 6.108772791542963163e+28
3.651975620903537134e+01 6.074290687752655749e+28
3.683244443706518467e+01 6.040084163520429781e+28
3.714780995372169059e+01 6.005600205372250119e+28
3.746587568239543486e+01 5.970836734506583215e+28
3.778666474275106424e+01 5.937346767390493928e+28
3.811020045240734078e+01 5.903831195669408696e+28
3.843650632863264605e+01 5.870043784788740403e+28
3.876560609005391456e+01 5.836012190980476950e+28
3.909752365838098598e+01 5.803570878919454185e+28
3.943228316014534585e+01 5.770866650044691804e+28
3.976990892845378056e+01 5.737897517141915687e+28
4.011042550475743695e+01 5.704967764895928204e+28
4.045385764063510692e+01 5.673329270441369184e+28
4.080023029959307479e+01 5.641433823575753297e+28
4.114956865887903348e+01 5.609279478133916359e+28
4.150189811131257045e+01 5.577394054098395282e+28
4.185724426713071722e+01 5.546508403348866387e+28
4.221563295584988396e+01 5.515372440600242374e+28
4.257709022814283628e+01 5.483984275764977433e+28
4.294164235773251193e+01 5.452986586471010441e+28
4.330931584330213724e+01 5.422635663730792173e+28
4.368013741042078379e+01 5.392038265927000452e+28
4.405413401348637592e+01 5.361192532057261214e+28
4.443133283768480624e+01 5.331016205498758412e+28
4.481176130096629606e+01 5.301417356670539221e+28
4.519544705603787094e+01 5.271578627622764809e+28
4.558241799237362812e+01 5.241498209415606947e+28
4.597270223824224900e+01 5.212168893849158425e+28
4.636632816275105284e+01 5.183140219217200435e+28
4.676332437790848218e+01 5.153875886315425814e+28
4.716371974070364814e+01 5.124374101068602219e+28
4.756754335520429322e+01 5.095806768738938979e+28
4.797482457467164352e+01 5.067392944395306049e+28
4.838559300369480809e+01 5.038748645275596925e+28
4.879987850034206076e+01 5.009872120159125996e+28
4.921771117833147002e+01 4.982083000644891240e+28
4.963912140921970462e+01 4.954273191989594617e+28
5.006413982461003087e+01 4.926238016951810179e+28
5.049279731837830809e+01 4.897975768936875884e+28
5.092512504891890046e+01 4.870975257956164032e+28
5.136115444140983044e+01 4.843794115706992722e+28
5.180091719009642048e+01 4.816392839496174227e+28
5.224444526059549077e+01 4.788885319721585611e+28
5.269177089221868471e+01 4.762508958590110953e+28
5.314292660031632209e+01 4.735919016203058955e+28
5.359794517864023078e+01 4.709113878132242695e+28
5.405685970172779520e+01 4.682346520554497386e+28
5.451970352730643299e+01 4.656546824806408925e+28
5.498651029871762574e+01 4.630538390843568555e+28
5.545731394736286290e+01 4.604319651349571222e+28
5.593214869516983612e+01 4.578281147213972850e+28
5.641104905708039041e+01 4.553095238540272617e+28
5.689404984355859796e+01 4.527706107698515658e+28
5.738118616312198128e+01 4.502112215294743030e+28
5.787249342489269566e+01 4.476789926569101638e+28
5.836800734117176859e+01 4.452130254572603175e+28
5.886776393003492558e+01 4.427271259027589021e+28
5.937179951795051380e+01 4.402211440590208857e+28
5.988015074242051128e+01 4.377511974243066407e+28
6.039285455464278130e+01 4.353380750302734406e+28
6.090994822219801108e+01 4.329054862002777137e+28
6.143146933175772517e+01 4.304532839947697746e+28
6.195745579181689777e+01 4.280485228741127206e+28
6.248794583544923142e+01 4.256924323832480013e+28
6.302297802308675045e+01 4.233173778500403215e+28
6.356259124532191862e+01 4.209232182835152534e+28
6.410682472573492419e+01 4.185814372398553505e+28
6.465571802374516608e+01 4.162767557921424994e+28
6.520931103748597479e+01 4.139535575856158904e+28
6.576764400670528232e+01 4.116117048723005262e+28
6.633075751569028000e+01 4.093317578778766801e+28
6.689869249621800407e+01 4.070840217068922806e+28
6.747149023052962491e+01 4.048182625267408278e+28
6.804919235433226277e+01 4.025343465173809263e+28
6.863184085982450711e+01 4.003128168930131676e+28
6.921947809874924928e+01 3.981157618584122852e+28
6.981214678547205210e+01 3.959011261498660674e+28
7.040989000008582366e+01 3.936687808093584516e+28
7.101275119154288973e+01 3.915096519354720843e+28
7.162077418081207725e+01 3.893755567472392311e+28
7.223400316406525690e+01 3.872244569376491209e+28
7.285248271588883995e+01 3.850562291222188521e+28
7.347625779252440736e+01 3.829674913798468978e+28
7.410537373513621162e+01 3.809048548974524720e+28
7.473987627310751236e+01 3.788258040256864331e+28
7.537981152736374213e+01 3.767302206253116965e+28
7.602522601372537281e+01 3.746979646132179086e+28
7.667616664628950218e+01 3.726903103512161036e+28
7.733268074083908061e+01 3.706667032928139712e+28
7.799481601828281896e+01 3.686270284771041018e+28
7.866262060812364609e+01 3.666391285144592662e+28
7.933614305195774818e+01 3.646832022538501575e+28
8.001543230700205811e+01 3.627117895033766620e+28
8.070053774965336402e+01 3.607247793269780820e+28
8.139150917907787175e+01 3.587789677048111627e+28
8.208839682082999900e+01 3.568753840182840365e+28
8.279125133050392549e+01 3.549567717220955286e+28
8.350012379741525592e+01 3.530230243859511786e+28
8.421506574831533953e+01 3.511175747724902815e+28
8.493612915113544659e+01 3.492681022344163621e+28
8.566336641876561941e+01 3.474040641717587191e+28
8.639683041286328091e+01 3.455253576030253465e+28
8.713657444769630445e+01 3.436578989786008942e+28
8.788265229401800127e+01 3.418621032977124370e+28
8.863511818297639877e+01 3.400521946022323185e+28
8.939402681005508100e+01 3.382280743514175686e+28
9.015943333904944268e+01 3.363949365475114895e+28
9.093139340607704924e+01 3.346567105514110944e+28
9.170996312362058234e+01 3.329048510396089928e+28
9.249519908460733575e+01 3.311392632160359918e+28
9.328715836652244775e+01 3.293598522728270296e+28
9.408589853555859861e+01 3.276596998035931664e+28
9.489147765079916041e+01 3.259670444513661292e+28
9.570395426843906250e+01 3.242611469295186175e+28
9.652338744604170984e+01 3.225419160620908831e+28
9.734983674683056165e+01 3.208719667772715876e+28
9.818336224401956258e+01 3.192424219010084781e+28
9.902402452517925724e+01 3.176001566775573666e+28
9.987188469664167201e+01 3.159450843355732786e+28
1.007270043879405961e+02 3.142979828508139202e+28
1.015894457562929745e+02 3.127180434148466729e+28
1.024592714911155440e+02 3.111257591343128839e+28
1.033365448185824533e+02 3.095210454071132447e+28
1.042213295062209539e+02 3.079189469819997455e+28
1.051136898675459292e+02 3.063845891845366336e+28
1.060136907667370707e+02 3.048382601917093970e+28
1.069213976233489234e+02 3.032798785754992737e+28
1.078368764170721903e+02 3.017445352945844244e+28
1.087601936925248793e+02 3.002529868376305669e+28
1.096914165640915968e+02 2.987498156976378374e+28
1.106306127208013947e+02 2.969642491771991821e+28
1.115778504312476542e+02 2.946189374042922146e+28
1.125331985485521500e+02 2.922717728960854865e+28
1.134967265153672002e+02 2.899156095768892652e+28
1.144685043689250818e+02 2.876023312638809502e+28
1.154486027461285289e+02 2.853094664332836139e+28
1.164370928886851999e+02 2.830079294240680791e+28
1.174340466482860421e+02 2.807413270096022481e+28
1.184395364918277522e+02 2.785068208200406587e+28
1.194536355066820335e+02 2.762639456169987683e+28
1.204764174060053676e+02 2.739769002321002828e+28
1.215079565340990655e+02 2.717194820443646978e+28
1.225483278718127167e+02 2.695380628121599799e+28
1.235976070419943653e+02 2.673765461525048702e+28
1.246558703149874958e+02 2.652524761229207327e+28
1.257231946141744743e+02 2.631461329180903531e+28
1.267996575215699551e+02 2.610864407337835797e+28
1.278853372834572042e+02 2.590190276228806301e+28
1.289803128160776566e+02 2.570015080978996020e+28
1.300846637113668010e+02 2.549942837865903273e+28
1.311984702427394609e+02 2.529798134688744256e+28
1.323218133709247581e+02 2.510387278818325280e+28
1.334547747498506283e+02 2.490902797801896913e+28
1.345974367325810590e+02 2.471572987217949988e+28
1.357498823772990022e+02 2.452772723871044852e+28
1.369121954533460439e+02 2.433900714348779267e+28
1.380844604473107324e+02 2.415449758104677374e+28
1.392667625691698845e+02 2.397298368115513404e+28
1.404591877584822726e+02 2.379077373025435932e+28
