 # 
 # TITLE: The active lives of stars: a complete description of rotation and XUV evolution for F, G, K, and M dwarfs
 # AUTHORS: Johnstone, C. P., Bartel, M., Guedel, M.
 # DESCRIPTION: Rotaton and XUV evolution track
 # 
 # This file holds tracks for the following stellar parameters
 #   Stellar mass = 0.55 Msun
 #   Initial rotation rate = 6.69 OmegaSun
 # 
 # Percentile = 42.0
 # (Note: this shows where this star is in the observed rotation distribution
 #        at 150 Myr for this mass)
 # 
 # The 5 Gyr habitable zone boundaries for this stellar mass are:-
 #    Recent Venus limit = 0.1891 AU
 #    Runaway Greenhouse limit = 0.2543 AU
 #    Moist Greenhouse limit = 0.2502 AU
 #    Maximum Greenhouse limit = 0.4789 AU
 #    Early Mars limit = 0.4992 AU
 # (Note: these are calculated using the relations of Kopparapu et al. 2013, ApJ, 765, 131 using
 #        stellar properties at 5 Gyr age from the models of Spada et al. 2013, ApJ, 776, 87)
 # 
 # The solar rotation rate, OmegaSun, is defined as 2.67e-6 rad/s
 # 
 # The data below gives:-
 # Column    Bytes     Units     Description:
 # 1         9-17      Myr       Age
 # 2         26-33     days      Rotation period
 # 3         41-49     OmegaSun  Surface rotation rate
 # 4         55-65     erg/s     X-ray luminosity
 # 5         71-81     erg/s     EUV luminosity (10 to 36 nm)
 # 6         87-97     erg/s     EUV luminosity (36 to 92 nm)
 # 7         103-113   erg/s     EUV luminosity (10 to 92 nm)
 # 8         119-129   erg/s     Ly-alpha luminosity
 # 
 # ---------------------------------------------------------------------
 # 
             1.0            4.07           6.691       0.156E+31       0.107E+31       0.142E+30       0.122E+31       0.706E+30 
             1.5            4.07           6.691       0.121E+31       0.842E+30       0.111E+30       0.953E+30       0.561E+30 
             2.0            4.07           6.691       0.101E+31       0.708E+30       0.936E+29       0.802E+30       0.475E+30 
             2.5            4.07           6.691       0.875E+30       0.619E+30       0.819E+29       0.701E+30       0.417E+30 
             3.0            4.07           6.691       0.781E+30       0.554E+30       0.734E+29       0.628E+30       0.375E+30 
             3.5            4.07           6.691       0.710E+30       0.505E+30       0.669E+29       0.572E+30       0.342E+30 
             4.0            4.07           6.691       0.654E+30       0.466E+30       0.617E+29       0.528E+30       0.316E+30 
             4.5            4.07           6.691       0.609E+30       0.434E+30       0.575E+29       0.492E+30       0.295E+30 
             5.0            4.07           6.691       0.571E+30       0.407E+30       0.540E+29       0.461E+30       0.277E+30 
             5.5            3.92           6.946       0.543E+30       0.387E+30       0.512E+29       0.438E+30       0.262E+30 
             6.0            3.79           7.191       0.520E+30       0.369E+30       0.489E+29       0.418E+30       0.250E+30 
             6.5            3.67           7.416       0.505E+30       0.356E+30       0.471E+29       0.403E+30       0.240E+30 
             7.0            3.57           7.634       0.476E+30       0.337E+30       0.446E+29       0.382E+30       0.228E+30 
             7.5            3.47           7.847       0.451E+30       0.321E+30       0.425E+29       0.363E+30       0.218E+30 
             8.0            3.38           8.050       0.429E+30       0.307E+30       0.406E+29       0.347E+30       0.209E+30 
             8.5            3.30           8.247       0.411E+30       0.294E+30       0.390E+29       0.333E+30       0.201E+30 
             9.0            3.23           8.434       0.395E+30       0.283E+30       0.375E+29       0.320E+30       0.193E+30 
             9.5            3.16           8.611       0.381E+30       0.273E+30       0.362E+29       0.309E+30       0.187E+30 
            10.0            3.10           8.785       0.367E+30       0.264E+30       0.350E+29       0.299E+30       0.181E+30 
            11.0            2.99           9.111       0.344E+30       0.248E+30       0.329E+29       0.281E+30       0.170E+30 
            12.0            2.89           9.409       0.325E+30       0.234E+30       0.311E+29       0.265E+30       0.161E+30 
            13.0            2.81           9.688       0.307E+30       0.222E+30       0.295E+29       0.252E+30       0.153E+30 
            14.0            2.74           9.951       0.294E+30       0.212E+30       0.282E+29       0.240E+30       0.146E+30 
            15.0            2.67          10.203       0.280E+30       0.203E+30       0.269E+29       0.230E+30       0.140E+30 
