Time [s]                 Flux [W m-2]
3.153600000000000000e+13 2.057336723083540431e+00
3.182809245496755859e+13 2.048615876195976959e+00
3.212289032603883594e+13 2.039814255158973744e+00
3.242041867129461719e+13 2.030931111826928426e+00
3.272070278090815234e+13 2.021965691124778530e+00
3.302376817929536719e+13 2.012917230983803929e+00
3.332964062728401172e+13 2.003784962276864867e+00
3.363834612430353906e+13 1.994568108753019375e+00
3.394991091059527344e+13 1.985265886971534277e+00
3.426436146944241406e+13 1.975877506235307113e+00
3.458172452942165625e+13 1.966402168523639693e+00
3.490202706667465625e+13 1.956839068424420125e+00
3.522529630720125781e+13 1.947187393065655581e+00
3.555155972917392188e+13 1.937446322046371128e+00
3.588084506527292188e+13 1.927615027366889500e+00
3.621318030504416406e+13 1.917692673358434741e+00
3.654859369727790625e+13 1.907678416612112349e+00
3.688711375241004688e+13 1.897571405907214626e+00
3.722876924494585938e+13 1.887370782138857228e+00
3.757358921590521875e+13 1.877075678244973123e+00
3.792160297529182812e+13 1.866685219132590223e+00
3.827284010458400781e+13 1.856198521603464657e+00
3.862733045924935156e+13 1.845614694279003709e+00
3.898510417128275000e+13 1.834932837524487104e+00
3.934619165176707031e+13 1.824152043372616383e+00
3.971062359345874219e+13 1.813271395446316658e+00
4.007843097339614844e+13 1.802289968880860682e+00
4.044964505553289844e+13 1.791206830245247517e+00
4.082429739339555469e+13 1.780021037462853117e+00
4.120241983276517188e+13 1.768731639731368821e+00
4.158404451438478906e+13 1.757337677441964452e+00
4.196920387669094531e+13 1.745838182097736446e+00
4.235793065857114062e+13 1.734232176231378153e+00
4.275025790214697656e+13 1.722518673322086080e+00
4.314621895558214844e+13 1.710696677711723623e+00
4.354584747591775781e+13 1.698765184520167226e+00
4.394917743193258594e+13 1.686723179559910024e+00
4.435624310703073438e+13 1.674569639249846364e+00
4.476707910215600000e+13 1.662303530528259632e+00
4.518172033873238281e+13 1.649923810765028254e+00
4.560020206163313281e+13 1.637429427672981053e+00
4.602255984217597656e+13 1.624819319218469893e+00
4.644882958114697656e+13 1.612092413531088786e+00
4.687904751185242969e+13 1.599247628812553668e+00
4.731325020319802344e+13 1.586376488937771612e+00
4.775147456279804688e+13 1.577680288827475463e+00
4.819375784011185938e+13 1.568903542850896393e+00
4.864013762961043750e+13 1.560045504976839359e+00
4.909065187397221094e+13 1.551105422264219991e+00
4.954533886730754688e+13 1.542082534798078663e+00
5.000423725841457812e+13 1.532976075624969292e+00
5.046738605406369531e+13 1.523785270687782578e+00
5.093482462231343750e+13 1.514509338759945090e+00
5.140659269585711719e+13 1.505147491379007274e+00
5.188273037539944531e+13 1.495698932779637502e+00
5.236327813306593750e+13 1.486162859825965743e+00
5.284827681584232031e+13 1.476538461943331049e+00
5.333776764904695312e+13 1.466824921049374009e+00
5.383179223983523438e+13 1.457021411484494600e+00
5.433039258073558594e+13 1.447127099941684092e+00
5.483361105321967188e+13 1.437141145395676389e+00
5.534149043130412500e+13 1.427062699031475645e+00
5.585407388518666406e+13 1.416890904172199095e+00
5.637140498491596875e+13 1.406624896206252862e+00
5.689352770409439844e+13 1.396263802513853625e+00
5.742048642361664844e+13 1.385806742392838409e+00
5.795232593544140625e+13 1.375252826983819343e+00
5.848909144639902344e+13 1.364601159194622992e+00
5.903082858203450781e+13 1.353850833624030248e+00
5.957758339048489844e+13 1.343000936484832319e+00
6.012940234639437500e+13 1.332050545526138663e+00
6.068633235486375781e+13 1.320998729955002782e+00
6.124842075543788281e+13 1.309844550357295523e+00
6.181571532612983594e+13 1.298587058617848733e+00
6.238826428748133594e+13 1.287225297839878158e+00
6.296611630666244531e+13 1.275758302263630295e+00
6.354932050160745312e+13 1.267737108706311400e+00
6.413792644519036719e+13 1.260436859759375583e+00
6.473198416943897656e+13 1.253068994512438916e+00
6.533154416978678125e+13 1.245632886690419827e+00
6.593665740936613281e+13 1.238127904217551478e+00
6.654737532333925781e+13 1.230553409163664735e+00
6.716374982327067969e+13 1.222908757689960213e+00
6.778583330154015625e+13 1.215193299994274945e+00
6.841367863579510156e+13 1.207406380255861666e+00
6.904733919344639844e+13 1.199547336579628531e+00
6.968686883620360156e+13 1.191615500939890770e+00
7.033232192465377344e+13 1.183610199123581452e+00
7.098375332288248438e+13 1.175530750672938884e+00
7.164121840313654688e+13 1.167376468827676428e+00
7.230477305053110938e+13 1.159146660466602530e+00
7.297447366780031250e+13 1.150840626048700077e+00
7.365037718009067188e+13 1.142457659553675509e+00
7.433254103980081250e+13 1.133997048421934384e+00
7.502102323146406250e+13 1.125458073494024047e+00
7.571588227667751562e+13 1.116840008949499641e+00
7.641717723907696875e+13 1.108142122245223016e+00
7.712496772935628125e+13 1.099363674053109641e+00
7.783931391033551562e+13 1.090503918197269329e+00
7.856027650207385938e+13 1.081562101590593183e+00
7.928791678703123438e+13 1.074345473669789941e+00
8.002229661527792188e+13 1.068201561670935051e+00
8.076347840975068750e+13 1.062000743585740592e+00
8.151152517156015625e+13 1.055742492339163618e+00
8.226650048534475000e+13 1.049426275974296052e+00
8.302846852467596875e+13 1.043051557607142632e+00
8.379749405751364062e+13 1.036617795380982976e+00
8.457364245171020312e+13 1.030124442420320641e+00
8.535697968056831250e+13 1.023570946784388758e+00
8.614757232844732812e+13 1.016956751420244220e+00
8.694548759642379688e+13 1.010281294115412898e+00
8.775079330800392188e+13 1.003544007450096753e+00
8.856355791488748438e+13 9.967443187489534173e-01
8.938385050278768750e+13 9.898816500324061352e-01
9.021174079730229688e+13 9.829554179675253911e-01
